date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-08-10,20000,2026-08-13,put,regular,2572,3.8917,3,1.0
2026-08-10,22000,2026-08-13,put,regular,534,3.5929,3,1.0
2026-08-10,24000,2026-08-13,put,regular,563,3.3205,3,1.0
2026-08-10,25000,2026-08-13,put,regular,5446,3.1927,3,1.0
2026-08-10,26000,2026-08-13,put,regular,111,3.07,3,1.0
2026-08-10,27000,2026-08-13,put,regular,213,2.952,3,1.0
2026-08-10,28000,2026-08-13,put,regular,329,2.8382,3,1.0
2026-08-10,29000,2026-08-13,put,regular,403,2.7284,3,1.0
2026-08-10,30000,2026-08-13,put,regular,5623,2.6223,3,1.0
2026-08-10,31000,2026-08-13,put,regular,145,2.5197,3,1.0
2026-08-10,32000,2026-08-13,put,regular,265,2.4203,3,1.0
2026-08-10,33000,2026-08-13,put,regular,225,2.3239,3,1.0
2026-08-10,34000,2026-08-13,put,regular,208,2.2303,3,1.0
2026-08-10,35000,2026-08-13,put,regular,2164,2.1394,3,1.0
2026-08-10,36000,2026-08-13,put,regular,284,2.051,3,1.0
2026-08-10,37000,2026-08-13,put,regular,152,1.9649,3,1.0
2026-08-10,37250,2026-08-13,put,regular,60,1.9437,3,1.0
2026-08-10,37500,2026-08-13,put,regular,97,1.9227,3,1.0
2026-08-10,37750,2026-08-13,put,regular,58,1.9018,3,1.0
2026-08-10,38000,2026-08-13,put,regular,1625,1.881,3,1.0
2026-08-10,38250,2026-08-13,put,regular,3,1.8604,3,1.0
2026-08-10,38500,2026-08-13,put,regular,90,1.8399,3,1.0
2026-08-10,38750,2026-08-13,put,regular,4,1.8195,3,1.0
2026-08-10,39000,2026-08-13,put,regular,423,1.7992,3,1.0
2026-08-10,39250,2026-08-13,put,regular,20,1.7791,3,1.0
2026-08-10,39500,2026-08-13,put,regular,19,1.7591,3,1.0
2026-08-10,39750,2026-08-13,put,regular,14,1.7392,3,1.0
2026-08-10,40000,2026-08-13,put,regular,2279,1.7194,3,1.0
2026-08-10,40250,2026-08-13,put,regular,9,1.6997,3,1.0
2026-08-10,40500,2026-08-13,put,regular,40,1.6802,3,1.0
2026-08-10,40750,2026-08-13,put,regular,9,1.6607,3,1.0
2026-08-10,41000,2026-08-13,put,regular,199,1.6414,3,1.0
2026-08-10,41250,2026-08-13,put,regular,25,1.6222,3,1.0
2026-08-10,41500,2026-08-13,put,regular,53,1.6031,3,1.0
2026-08-10,41750,2026-08-13,put,regular,20,1.5841,3,1.0
2026-08-10,42000,2026-08-13,put,regular,519,1.5652,3,1.0
2026-08-10,42250,2026-08-13,put,regular,36,1.5464,3,1.0
2026-08-10,42500,2026-08-13,put,regular,151,1.5278,3,1.0
2026-08-10,42750,2026-08-13,put,regular,41,1.5092,3,1.0
2026-08-10,43000,2026-08-13,put,regular,185,1.4907,3,1.0
2026-08-10,43250,2026-08-13,put,regular,16,1.4723,3,1.0
2026-08-10,43500,2026-08-13,put,regular,26,1.454,3,1.0
2026-08-10,43750,2026-08-13,put,regular,49,1.4358,3,1.0
2026-08-10,44000,2026-08-13,put,regular,313,1.4178,3,1.0
2026-08-10,44250,2026-08-13,put,regular,8,1.3998,3,1.0
2026-08-10,44500,2026-08-13,put,regular,125,1.3819,3,1.0
2026-08-10,44750,2026-08-13,put,regular,58,1.4406,3,2.0
2026-08-10,45000,2026-08-13,put,regular,2715,1.422,3,2.0
2026-08-10,45250,2026-08-13,put,regular,108,1.4035,3,2.0
2026-08-10,45500,2026-08-13,put,regular,215,1.3851,3,2.0
2026-08-10,45750,2026-08-13,put,regular,33,1.2937,3,1.0
2026-08-10,46000,2026-08-13,put,regular,479,1.3485,3,2.0
2026-08-10,46250,2026-08-13,put,regular,23,1.3303,3,2.0
2026-08-10,46500,2026-08-13,put,regular,286,1.3123,3,2.0
2026-08-10,46750,2026-08-13,put,regular,61,1.2943,3,2.0
2026-08-10,47000,2026-08-13,put,regular,504,1.2764,3,2.0
2026-08-10,47250,2026-08-13,put,regular,69,1.2586,3,2.0
2026-08-10,47500,2026-08-13,put,regular,357,1.2408,3,2.0
2026-08-10,47750,2026-08-13,put,regular,184,1.2232,3,2.0
2026-08-10,48000,2026-08-13,put,regular,1296,1.2056,3,2.0
2026-08-10,48250,2026-08-13,put,regular,126,1.1881,3,2.0
2026-08-10,48500,2026-08-13,put,regular,381,1.1707,3,2.0
2026-08-10,48750,2026-08-13,put,regular,168,1.1947,3,3.0
2026-08-10,49000,2026-08-13,put,regular,1469,1.1769,3,3.0
2026-08-10,49250,2026-08-13,put,regular,154,1.1902,3,4.0
2026-08-10,49500,2026-08-13,put,regular,572,1.1415,3,3.0
2026-08-10,49750,2026-08-13,put,regular,56,1.1541,3,4.0
2026-08-10,50000,2026-08-13,put,regular,4580,1.1064,3,3.0
2026-08-10,50250,2026-08-13,put,regular,181,1.1184,3,4.0
2026-08-10,50500,2026-08-13,put,regular,462,1.1006,3,4.0
2026-08-10,50750,2026-08-13,put,regular,743,1.0829,3,4.0
2026-08-10,51000,2026-08-13,put,regular,959,1.0652,3,4.0
2026-08-10,51250,2026-08-13,put,regular,57,1.0706,3,5.0
2026-08-10,51500,2026-08-13,put,regular,270,1.0528,3,5.0
2026-08-10,51750,2026-08-13,put,regular,48,1.035,3,5.0
2026-08-10,52000,2026-08-13,put,regular,1010,1.0173,3,5.0
2026-08-10,52250,2026-08-13,put,regular,87,1.0183,3,6.0
2026-08-10,52500,2026-08-13,put,regular,495,1.0004,3,6.0
2026-08-10,52750,2026-08-13,put,regular,11,0.9986,3,7.0
2026-08-10,53000,2026-08-13,put,regular,2402,0.9806,3,7.0
2026-08-10,53250,2026-08-13,put,regular,56,0.9766,3,8.0
2026-08-10,53500,2026-08-13,put,regular,353,0.9449,3,7.0
2026-08-10,53750,2026-08-13,put,regular,73,0.9528,3,9.0
2026-08-10,54000,2026-08-13,put,regular,1045,0.9226,3,8.0
2026-08-10,54250,2026-08-13,put,regular,207,0.9276,3,10.0
2026-08-10,54500,2026-08-13,put,regular,705,0.9195,3,11.0
2026-08-10,54750,2026-08-13,put,regular,79,0.9104,3,12.0
2026-08-10,55000,2026-08-13,put,regular,1794,0.8829,3,11.0
2026-08-10,55250,2026-08-13,put,regular,246,0.8821,3,13.0
