date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-09-11,20000,2026-10-08,put,regular,779,1.2459,27,1.0
2026-09-11,22500,2026-10-08,put,regular,52,1.1225,27,1.0
2026-09-11,25000,2026-10-08,put,regular,1482,1.0654,27,2.0
2026-09-11,26000,2026-10-08,put,regular,65,0.9711,27,1.0
2026-09-11,27000,2026-10-08,put,regular,106,1.0132,27,3.0
2026-09-11,28000,2026-10-08,put,regular,19,0.941,27,2.0
2026-09-11,29000,2026-10-08,put,regular,13,0.9025,27,2.0
2026-09-11,30000,2026-10-08,put,regular,6033,0.8939,27,3.0
2026-09-11,31000,2026-10-08,put,regular,22,0.8568,27,3.0
2026-09-11,32000,2026-10-08,put,regular,52,0.8208,27,3.0
2026-09-11,33000,2026-10-08,put,regular,2734,0.8054,27,4.0
2026-09-11,34000,2026-10-08,put,regular,26,0.7993,27,6.0
2026-09-11,35000,2026-10-08,put,regular,2068,0.7757,27,7.0
2026-09-11,36000,2026-10-08,put,regular,42,0.7307,27,6.0
2026-09-11,37000,2026-10-08,put,regular,193,0.7333,27,10.0
2026-09-11,38000,2026-10-08,put,regular,35,0.6997,27,10.0
2026-09-11,39000,2026-10-08,put,regular,107,0.691,27,14.0
2026-09-11,40000,2026-10-08,put,regular,4215,0.6723,27,17.0
2026-09-11,41000,2026-10-08,put,regular,144,0.6436,27,18.0
2026-09-11,42000,2026-10-08,put,regular,166,0.6188,27,20.0
2026-09-11,42750,2026-10-08,put,regular,31,0.6047,27,23.0
2026-09-11,43000,2026-10-08,put,regular,197,0.5966,27,23.0
2026-09-11,43250,2026-10-08,put,regular,15,0.5886,27,23.0
2026-09-11,43500,2026-10-08,put,regular,15,0.5866,27,25.0
2026-09-11,43750,2026-10-08,put,regular,13,0.5815,27,26.0
2026-09-11,44000,2026-10-08,put,regular,253,0.584,27,30.0
2026-09-11,44250,2026-10-08,put,regular,36,0.5708,27,28.0
2026-09-11,44500,2026-10-08,put,regular,2,0.5678,27,30.0
2026-09-11,44750,2026-10-08,put,regular,37,0.5574,27,29.0
2026-09-11,45000,2026-10-08,put,regular,1648,0.5632,27,35.0
2026-09-11,45250,2026-10-08,put,regular,29,0.5633,27,39.0
2026-09-11,45500,2026-10-08,put,regular,608,0.559,27,41.0
2026-09-11,45750,2026-10-08,put,regular,143,0.5545,27,43.0
