date,strike,expiry,type,oi,iv,days_to_expiry,settlement
2026-06-09,64750,2026-06-11,put,125,0.7215,2,1640.0
2026-06-09,64875,2026-06-11,put,2,0.7018,2,1675.0
2026-06-09,65000,2026-06-11,put,1920,0.7238,2,1790.0
2026-06-09,65125,2026-06-11,put,2,0.7101,2,1840.0
2026-06-09,65250,2026-06-11,put,211,0.7115,2,1920.0
2026-06-09,65375,2026-06-11,put,12,0.7148,2,2005.0
2026-06-09,65500,2026-06-11,put,655,0.7422,2,2135.0
2026-06-09,65625,2026-06-11,put,10,0.7272,2,2190.0
2026-06-09,65750,2026-06-11,put,15,0.7365,2,2290.0
2026-06-09,65875,2026-06-11,put,27,0.7422,2,2385.0
2026-06-09,66000,2026-06-11,put,628,0.7764,2,2530.0
2026-06-09,66125,2026-06-11,put,750000,0.7575,2,2585.0
2026-06-09,66250,2026-06-11,put,142,0.7881,2,2725.0
2026-06-09,66375,2026-06-11,put,4,0.7701,2,2785.0
2026-06-09,66500,2026-06-11,put,188,0.7817,2,2895.0
2026-06-09,66625,2026-06-11,put,11,0.7865,2,2995.0
2026-06-09,66750,2026-06-11,put,107,0.797,2,3105.0
2026-06-09,66875,2026-06-11,put,51,0.7973,2,3200.0
2026-06-09,67000,2026-06-11,put,224,0.8232,2,3335.0
2026-06-09,67125,2026-06-11,put,3,0.8158,2,3420.0
2026-06-09,67250,2026-06-11,put,12,0.8414,2,3555.0
2026-06-09,67375,2026-06-11,put,5,0.836,2,3645.0
2026-06-09,67500,2026-06-11,put,177,0.8647,2,3785.0
2026-06-09,67625,2026-06-11,put,3,0.8723,2,3895.0
2026-06-09,67750,2026-06-11,put,89,0.8902,2,4020.0
2026-06-09,68000,2026-06-11,put,1134,0.9147,2,4255.0
2026-06-09,68125,2026-06-11,put,1,0.9284,2,4375.0
2026-06-09,68250,2026-06-11,put,6,0.9419,2,4495.0
2026-06-09,68375,2026-06-11,put,1,0.9514,2,4610.0
2026-06-09,68500,2026-06-11,put,422,0.9644,2,4730.0
2026-06-09,68625,2026-06-11,put,1,0.985,2,4860.0
2026-06-09,68750,2026-06-11,put,1,0.9938,2,4975.0
2026-06-09,68875,2026-06-11,put,2,1.0063,2,5095.0
2026-06-09,69000,2026-06-11,put,14,1.0225,2,5220.0
2026-06-09,70000,2026-06-11,put,1100,1.1319,2,6200.0
2026-06-09,70250,2026-06-11,put,3610000,1.158,2,6445.0
2026-06-09,71000,2026-06-11,put,2,1.2425,2,7190.0
2026-06-09,75000,2026-06-11,put,10,1.6706,2,11185.0
2026-06-09,20000,2026-07-09,put,760,1.3262,30,4.0
2026-06-09,22000,2026-07-09,put,23,1.2214,30,4.0
2026-06-09,24000,2026-07-09,put,61,1.1824,30,7.0
2026-06-09,25000,2026-07-09,put,2281,1.1496,30,8.0
2026-06-09,26000,2026-07-09,put,191,1.1164,30,9.0
2026-06-09,27000,2026-07-09,put,73,1.0831,30,10.0
2026-06-09,28000,2026-07-09,put,37,1.0589,30,12.0
2026-06-09,29000,2026-07-09,put,1,1.0249,30,13.0
2026-06-09,30000,2026-07-09,put,1566,1.0052,30,16.0
2026-06-09,31000,2026-07-09,put,27,0.9826,30,19.0
2026-06-09,32000,2026-07-09,put,236,0.958,30,22.0
2026-06-09,33000,2026-07-09,put,175,0.9364,30,26.0
2026-06-09,34000,2026-07-09,put,67,0.9054,30,28.0
2026-06-09,35000,2026-07-09,put,372,0.878,30,31.0
2026-06-09,35500,2026-07-09,put,100,0.8658,30,33.0
2026-06-09,36000,2026-07-09,put,113,0.8621,30,38.0
2026-06-09,36500,2026-07-09,put,100,0.8542,30,42.0
2026-06-09,37000,2026-07-09,put,14,0.8329,30,41.0
2026-06-09,37500,2026-07-09,put,105,0.8291,30,47.0
2026-06-09,38000,2026-07-09,put,115,0.806,30,45.0
2026-06-09,38250,2026-07-09,put,2,0.8082,30,50.0
2026-06-09,38500,2026-07-09,put,200,0.8033,30,52.0
2026-06-09,39000,2026-07-09,put,616,0.7911,30,55.0
2026-06-09,39500,2026-07-09,put,58,0.7806,30,59.0
2026-06-09,39750,2026-07-09,put,1,0.7751,30,61.0
2026-06-09,40000,2026-07-09,put,1092,0.7679,30,62.0
2026-06-09,40250,2026-07-09,put,13,0.764,30,65.0
2026-06-09,40500,2026-07-09,put,160,0.7583,30,67.0
2026-06-09,40750,2026-07-09,put,10,0.7525,30,69.0
2026-06-09,41000,2026-07-09,put,56,0.7435,30,69.0
2026-06-09,41250,2026-07-09,put,57,0.7392,30,72.0
2026-06-09,41500,2026-07-09,put,220,0.7333,30,74.0
2026-06-09,41750,2026-07-09,put,11,0.7287,30,77.0
2026-06-09,42000,2026-07-09,put,287,0.7198,30,77.0
2026-06-09,42250,2026-07-09,put,11,0.7178,30,82.0
2026-06-09,42500,2026-07-09,put,206,0.7115,30,84.0
2026-06-09,42750,2026-07-09,put,68,0.7065,30,87.0
2026-06-09,43000,2026-07-09,put,777,0.6989,30,88.0
2026-06-09,43250,2026-07-09,put,23,0.6937,30,91.0
2026-06-09,43500,2026-07-09,put,128,0.6884,30,94.0
2026-06-09,43750,2026-07-09,put,26,0.683,30,97.0
2026-06-09,44000,2026-07-09,put,374,0.6776,30,100.0
2026-06-09,44250,2026-07-09,put,82,0.6731,30,104.0
2026-06-09,44500,2026-07-09,put,544,0.6653,30,105.0
2026-06-09,44750,2026-07-09,put,47,0.6616,30,110.0
2026-06-09,45000,2026-07-09,put,2088,0.6538,30,111.0
2026-06-09,45250,2026-07-09,put,23,0.6508,30,117.0
2026-06-09,45500,2026-07-09,put,124,0.6448,30,120.0
2026-06-09,45750,2026-07-09,put,17,0.6397,30,124.0
2026-06-09,46000,2026-07-09,put,1208,0.6344,30,128.0
2026-06-09,46250,2026-07-09,put,76,0.629,30,132.0
2026-06-09,46500,2026-07-09,put,184,0.6236,30,136.0
2026-06-09,46750,2026-07-09,put,1,0.6188,30,141.0
2026-06-09,47000,2026-07-09,put,631,0.6131,30,145.0
2026-06-09,47250,2026-07-09,put,41,0.6081,30,150.0
2026-06-09,47500,2026-07-09,put,152,0.6023,30,154.0
2026-06-09,47750,2026-07-09,put,63,0.5978,30,160.0
2026-06-09,48000,2026-07-09,put,1000,0.5924,30,165.0
2026-06-09,48250,2026-07-09,put,30,0.5876,30,171.0
2026-06-09,48500,2026-07-09,put,404,0.582,30,176.0
2026-06-09,48750,2026-07-09,put,16,0.577,30,182.0
2026-06-09,49000,2026-07-09,put,235,0.5725,30,189.0
2026-06-09,49250,2026-07-09,put,29,0.5672,30,195.0
2026-06-09,49500,2026-07-09,put,291,0.5629,30,203.0
2026-06-09,49750,2026-07-09,put,9,0.5579,30,210.0
2026-06-09,50000,2026-07-09,put,2560,0.5533,30,218.0
2026-06-09,50250,2026-07-09,put,15,0.548,30,225.0
2026-06-09,50500,2026-07-09,put,121,0.5437,30,234.0
2026-06-09,50750,2026-07-09,put,3,0.5381,30,241.0
2026-06-09,51000,2026-07-09,put,1064,0.5339,30,251.0
2026-06-09,51250,2026-07-09,put,5,0.5286,30,259.0
2026-06-09,51500,2026-07-09,put,802,0.525,30,271.0
2026-06-09,51750,2026-07-09,put,13,0.5198,30,280.0
2026-06-09,52000,2026-07-09,put,995,0.5144,30,289.0
2026-06-09,52250,2026-07-09,put,46,0.5139,30,310.0
2026-06-09,52500,2026-07-09,put,676,0.5066,30,315.0
2026-06-09,52750,2026-07-09,put,14,0.5031,30,330.0
2026-06-09,52875,2026-07-09,put,2,0.5022,30,340.0
2026-06-09,53000,2026-07-09,put,3316,0.4975,30,340.0
2026-06-09,53125,2026-07-09,put,4,0.4984,30,355.0
2026-06-09,53250,2026-07-09,put,18,0.4936,30,355.0
2026-06-09,53375,2026-07-09,put,163,0.4925,30,365.0
2026-06-09,53500,2026-07-09,put,26,0.4895,30,370.0
2026-06-09,53750,2026-07-09,put,21,0.4852,30,385.0
2026-06-09,53875,2026-07-09,put,93,0.4854,30,400.0
2026-06-09,54000,2026-07-09,put,836,0.4806,30,400.0
2026-06-09,54125,2026-07-09,put,8,0.4807,30,415.0
2026-06-09,54250,2026-07-09,put,10,0.4758,30,415.0
2026-06-09,54500,2026-07-09,put,166,0.4725,30,435.0
2026-06-09,54625,2026-07-09,put,2,0.4707,30,445.0
2026-06-09,54750,2026-07-09,put,12,0.4673,30,450.0
2026-06-09,54875,2026-07-09,put,6,0.4698,30,475.0
2026-06-09,55000,2026-07-09,put,2981,0.4678,30,485.0
2026-06-09,55125,2026-07-09,put,10,0.4657,30,495.0
2026-06-09,55250,2026-07-09,put,5,0.4635,30,505.0
2026-06-09,55375,2026-07-09,put,9,0.4599,30,510.0
2026-06-09,55500,2026-07-09,put,477,0.4563,30,515.0
2026-06-09,55625,2026-07-09,put,4,0.4567,30,535.0
2026-06-09,55875,2026-07-09,put,6,0.4492,30,545.0
2026-06-09,56000,2026-07-09,put,1745,0.4402,30,530.0
2026-06-09,56250,2026-07-09,put,90,0.4455,30,590.0
2026-06-09,56375,2026-07-09,put,38,0.4441,30,605.0
2026-06-09,56500,2026-07-09,put,382,0.4413,30,615.0
2026-06-09,56625,2026-07-09,put,76,0.4374,30,620.0
2026-06-09,56750,2026-07-09,put,23,0.4381,30,645.0
2026-06-09,56875,2026-07-09,put,13,0.4375,30,665.0
2026-06-09,57000,2026-07-09,put,2141,0.4369,30,685.0
2026-06-09,57250,2026-07-09,put,11,0.4307,30,705.0
2026-06-09,57500,2026-07-09,put,157,0.4277,30,740.0
2026-06-09,57625,2026-07-09,put,6,0.4276,30,765.0
2026-06-09,57750,2026-07-09,put,14,0.4243,30,775.0
2026-06-09,58000,2026-07-09,put,2040,0.4206,30,810.0
2026-06-09,58125,2026-07-09,put,5,0.4181,30,825.0
2026-06-09,58250,2026-07-09,put,9,0.4176,30,850.0
2026-06-09,58375,2026-07-09,put,4,0.4159,30,870.0
2026-06-09,58500,2026-07-09,put,735,0.4142,30,890.0
2026-06-09,58625,2026-07-09,put,2,0.4124,30,910.0
2026-06-09,58750,2026-07-09,put,31,0.4115,30,935.0
2026-06-09,58875,2026-07-09,put,10,0.4132,30,975.0
2026-06-09,59000,2026-07-09,put,1859,0.4046,30,960.0
2026-06-09,59250,2026-07-09,put,5,0.4048,30,1025.0
