date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-24,20000,2026-08-13,put,regular,2285,1.5427,20,2.0
2026-07-24,22000,2026-08-13,put,regular,362,1.4211,20,2.0
2026-07-24,24000,2026-08-13,put,regular,391,1.3101,20,2.0
2026-07-24,25000,2026-08-13,put,regular,5282,1.299,20,3.0
2026-07-24,26000,2026-08-13,put,regular,130,1.2475,20,3.0
2026-07-24,27000,2026-08-13,put,regular,178,1.227,20,4.0
2026-07-24,28000,2026-08-13,put,regular,245,1.1782,20,4.0
2026-07-24,29000,2026-08-13,put,regular,272,1.1311,20,4.0
2026-07-24,30000,2026-08-13,put,regular,6019,1.1068,20,5.0
2026-07-24,31000,2026-08-13,put,regular,323,1.0795,20,6.0
2026-07-24,32000,2026-08-13,put,regular,223,1.0502,20,7.0
2026-07-24,33000,2026-08-13,put,regular,167,1.0314,20,9.0
2026-07-24,34000,2026-08-13,put,regular,116,0.9987,20,10.0
2026-07-24,35000,2026-08-13,put,regular,2147,0.9658,20,11.0
2026-07-24,36000,2026-08-13,put,regular,229,0.9478,20,14.0
2026-07-24,37000,2026-08-13,put,regular,172,0.9197,20,16.0
2026-07-24,37250,2026-08-13,put,regular,2,0.9095,20,16.0
2026-07-24,37500,2026-08-13,put,regular,54,0.9053,20,17.0
2026-07-24,37750,2026-08-13,put,regular,1,0.9007,20,18.0
2026-07-24,38000,2026-08-13,put,regular,1598,0.8906,20,18.0
2026-07-24,38250,2026-08-13,put,regular,5,0.8858,20,19.0
2026-07-24,38500,2026-08-13,put,regular,81,0.8757,20,19.0
2026-07-24,38750,2026-08-13,put,regular,2,0.8707,20,20.0
2026-07-24,39000,2026-08-13,put,regular,209,0.8655,20,21.0
2026-07-24,39250,2026-08-13,put,regular,3,0.8554,20,21.0
2026-07-24,39500,2026-08-13,put,regular,7,0.85,20,22.0
2026-07-24,39750,2026-08-13,put,regular,12,0.8444,20,23.0
2026-07-24,40000,2026-08-13,put,regular,1467,0.8345,20,23.0
2026-07-24,40250,2026-08-13,put,regular,7,0.8328,20,25.0
2026-07-24,40500,2026-08-13,put,regular,35,0.8268,20,26.0
2026-07-24,40750,2026-08-13,put,regular,13,0.8169,20,26.0
