date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-16,20000,2026-08-13,put,regular,2160,1.2985,28,1.0
2026-07-16,22000,2026-08-13,put,regular,229,1.2627,28,2.0
2026-07-16,24000,2026-08-13,put,regular,248,1.1693,28,2.0
2026-07-16,25000,2026-08-13,put,regular,5221,1.1617,28,3.0
2026-07-16,26000,2026-08-13,put,regular,81,1.1184,28,3.0
2026-07-16,27000,2026-08-13,put,regular,92,1.0767,28,3.0
2026-07-16,28000,2026-08-13,put,regular,261,1.0365,28,3.0
2026-07-16,29000,2026-08-13,put,regular,168,0.9978,28,3.0
2026-07-16,30000,2026-08-13,put,regular,5861,0.9835,28,4.0
2026-07-16,31000,2026-08-13,put,regular,277,0.9648,28,5.0
2026-07-16,32000,2026-08-13,put,regular,240,0.9434,28,6.0
2026-07-16,33000,2026-08-13,put,regular,87,0.9203,28,7.0
2026-07-16,34000,2026-08-13,put,regular,94,0.8961,28,8.0
2026-07-16,35000,2026-08-13,put,regular,2167,0.8614,28,8.0
2026-07-16,36000,2026-08-13,put,regular,97,0.8457,28,10.0
2026-07-16,37000,2026-08-13,put,regular,58,0.82,28,11.0
2026-07-16,37500,2026-08-13,put,regular,50,0.8034,28,11.0
2026-07-16,37750,2026-08-13,put,regular,1,0.7952,28,11.0
2026-07-16,38000,2026-08-13,put,regular,1605,0.7871,28,11.0
2026-07-16,38250,2026-08-13,put,regular,2,0.7859,28,12.0
2026-07-16,38500,2026-08-13,put,regular,81,0.7778,28,12.0
2026-07-16,38750,2026-08-13,put,regular,1,0.7761,28,13.0
2026-07-16,39000,2026-08-13,put,regular,181,0.768,28,13.0
2026-07-16,39500,2026-08-13,put,regular,2,0.7579,28,14.0
2026-07-16,39750,2026-08-13,put,regular,2,0.7554,28,15.0
2026-07-16,40000,2026-08-13,put,regular,746,0.7474,28,15.0
2026-07-16,40250,2026-08-13,put,regular,7,0.7395,28,15.0
2026-07-16,40500,2026-08-13,put,regular,30,0.7367,28,16.0
2026-07-16,40750,2026-08-13,put,regular,12,0.7336,28,17.0
2026-07-16,41000,2026-08-13,put,regular,153,0.7257,28,17.0
2026-07-16,41250,2026-08-13,put,regular,25,0.7224,28,18.0
2026-07-16,41500,2026-08-13,put,regular,10,0.7146,28,18.0
2026-07-16,41750,2026-08-13,put,regular,20,0.7068,28,18.0
2026-07-16,42000,2026-08-13,put,regular,462,0.7033,28,19.0
2026-07-16,42250,2026-08-13,put,regular,1,0.6995,28,20.0
2026-07-16,42500,2026-08-13,put,regular,137,0.6918,28,20.0
2026-07-16,42750,2026-08-13,put,regular,36,0.6879,28,21.0
2026-07-16,43000,2026-08-13,put,regular,153,0.6802,28,21.0
2026-07-16,43250,2026-08-13,put,regular,9,0.6725,28,21.0
2026-07-16,43500,2026-08-13,put,regular,7,0.6685,28,22.0
2026-07-16,43750,2026-08-13,put,regular,47,0.6643,28,23.0
2026-07-16,44000,2026-08-13,put,regular,210,0.6567,28,23.0
2026-07-16,44250,2026-08-13,put,regular,6,0.6524,28,24.0
2026-07-16,44500,2026-08-13,put,regular,108,0.6479,28,25.0
2026-07-16,44750,2026-08-13,put,regular,52,0.6434,28,26.0
2026-07-16,45000,2026-08-13,put,regular,2050,0.6388,28,27.0
2026-07-16,45250,2026-08-13,put,regular,119,0.6395,28,30.0
2026-07-16,45500,2026-08-13,put,regular,156,0.6292,28,29.0
2026-07-16,45750,2026-08-13,put,regular,29,0.6243,28,30.0
2026-07-16,46000,2026-08-13,put,regular,388,0.6193,28,31.0
2026-07-16,46250,2026-08-13,put,regular,16,0.6166,28,33.0
2026-07-16,46500,2026-08-13,put,regular,251,0.6114,28,34.0
2026-07-16,46750,2026-08-13,put,regular,55,0.6062,28,35.0
2026-07-16,47000,2026-08-13,put,regular,400,0.6052,28,38.0
2026-07-16,47250,2026-08-13,put,regular,65,0.5976,28,38.0
2026-07-16,47500,2026-08-13,put,regular,203,0.5941,28,40.0
2026-07-16,47750,2026-08-13,put,regular,71,0.5905,28,42.0
2026-07-16,48000,2026-08-13,put,regular,709,0.5829,28,42.0
2026-07-16,48250,2026-08-13,put,regular,121,0.5809,28,45.0
2026-07-16,48500,2026-08-13,put,regular,229,0.5716,28,44.0
2026-07-16,48750,2026-08-13,put,regular,158,0.5743,28,50.0
2026-07-16,49000,2026-08-13,put,regular,1307,0.573,28,54.0
2026-07-16,49250,2026-08-13,put,regular,141,0.5576,28,49.0
2026-07-16,49500,2026-08-13,put,regular,589,0.5593,28,55.0
2026-07-16,49750,2026-08-13,put,regular,46,0.5518,28,55.0
2026-07-16,50000,2026-08-13,put,regular,3158,0.5413,28,53.0
2026-07-16,50250,2026-08-13,put,regular,179,0.5382,28,56.0
2026-07-16,50500,2026-08-13,put,regular,264,0.5362,28,60.0
2026-07-16,50750,2026-08-13,put,regular,808,0.5313,28,62.0
2026-07-16,51000,2026-08-13,put,regular,437,0.5238,28,62.0
2026-07-16,51250,2026-08-13,put,regular,53,0.5175,28,63.0
2026-07-16,51500,2026-08-13,put,regular,229,0.5149,28,67.0
2026-07-16,51750,2026-08-13,put,regular,43,0.5098,28,69.0
2026-07-16,52000,2026-08-13,put,regular,928,0.5056,28,72.0
2026-07-16,52250,2026-08-13,put,regular,57,0.5014,28,75.0
2026-07-16,52500,2026-08-13,put,regular,506,0.498,28,79.0
2026-07-16,52750,2026-08-13,put,regular,4,0.4904,28,79.0
2026-07-16,53000,2026-08-13,put,regular,1416,0.4907,28,87.0
2026-07-16,53250,2026-08-13,put,regular,32,0.4849,28,89.0
2026-07-16,53500,2026-08-13,put,regular,396,0.4818,28,94.0
