date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-09-01,20000,2026-09-10,put,regular,1552,2.2283,9,1.0
2026-09-01,21000,2026-09-10,put,regular,343,2.1399,9,1.0
2026-09-01,22000,2026-09-10,put,regular,485,2.0557,9,1.0
2026-09-01,23000,2026-09-10,put,regular,296,1.9752,9,1.0
2026-09-01,24000,2026-09-10,put,regular,151,1.8983,9,1.0
2026-09-01,25000,2026-09-10,put,regular,3940,1.8245,9,1.0
2026-09-01,26000,2026-09-10,put,regular,228,1.7536,9,1.0
2026-09-01,27000,2026-09-10,put,regular,203,1.6854,9,1.0
2026-09-01,27250,2026-09-10,put,regular,11,1.6687,9,1.0
2026-09-01,27500,2026-09-10,put,regular,21,1.6522,9,1.0
2026-09-01,27750,2026-09-10,put,regular,8,1.6359,9,1.0
2026-09-01,28000,2026-09-10,put,regular,87,1.6196,9,1.0
2026-09-01,28250,2026-09-10,put,regular,2,1.6036,9,1.0
2026-09-01,28500,2026-09-10,put,regular,10,1.5877,9,1.0
2026-09-01,28750,2026-09-10,put,regular,68,1.5719,9,1.0
2026-09-01,29000,2026-09-10,put,regular,90,1.5562,9,1.0
2026-09-01,29250,2026-09-10,put,regular,3,1.5407,9,1.0
2026-09-01,29500,2026-09-10,put,regular,30,1.5253,9,1.0
2026-09-01,29750,2026-09-10,put,regular,11,1.5101,9,1.0
2026-09-01,30000,2026-09-10,put,regular,6460,1.4949,9,1.0
2026-09-01,30250,2026-09-10,put,regular,1,1.4799,9,1.0
2026-09-01,30500,2026-09-10,put,regular,86,1.465,9,1.0
2026-09-01,30750,2026-09-10,put,regular,8,1.4503,9,1.0
2026-09-01,31000,2026-09-10,put,regular,211,1.4356,9,1.0
2026-09-01,31250,2026-09-10,put,regular,1,1.4211,9,1.0
2026-09-01,31500,2026-09-10,put,regular,12,1.4067,9,1.0
2026-09-01,31750,2026-09-10,put,regular,14,1.3924,9,1.0
2026-09-01,32000,2026-09-10,put,regular,184,1.3782,9,1.0
2026-09-01,32250,2026-09-10,put,regular,4,1.3641,9,1.0
2026-09-01,32500,2026-09-10,put,regular,33,1.3501,9,1.0
2026-09-01,32750,2026-09-10,put,regular,9,1.3362,9,1.0
