date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-17,20000,2026-08-13,put,regular,2233,1.3622,27,2.0
2026-07-17,22000,2026-08-13,put,regular,229,1.2577,27,2.0
2026-07-17,24000,2026-08-13,put,regular,248,1.1624,27,2.0
2026-07-17,25000,2026-08-13,put,regular,5221,1.1177,27,2.0
2026-07-17,26000,2026-08-13,put,regular,68,1.0748,27,2.0
2026-07-17,27000,2026-08-13,put,regular,92,1.0335,27,2.0
2026-07-17,28000,2026-08-13,put,regular,260,1.0261,27,3.0
2026-07-17,29000,2026-08-13,put,regular,175,0.9866,27,3.0
2026-07-17,30000,2026-08-13,put,regular,5883,0.9713,27,4.0
2026-07-17,31000,2026-08-13,put,regular,287,0.9335,27,4.0
2026-07-17,32000,2026-08-13,put,regular,249,0.9145,27,5.0
2026-07-17,33000,2026-08-13,put,regular,85,0.8928,27,6.0
2026-07-17,34000,2026-08-13,put,regular,93,0.8695,27,7.0
2026-07-17,35000,2026-08-13,put,regular,2160,0.8344,27,7.0
2026-07-17,36000,2026-08-13,put,regular,104,0.8198,27,9.0
2026-07-17,37000,2026-08-13,put,regular,70,0.8089,27,12.0
2026-07-17,37500,2026-08-13,put,regular,50,0.7984,27,13.0
2026-07-17,37750,2026-08-13,put,regular,1,0.7899,27,13.0
2026-07-17,38000,2026-08-13,put,regular,1606,0.7815,27,13.0
2026-07-17,38250,2026-08-13,put,regular,2,0.7791,27,14.0
2026-07-17,38500,2026-08-13,put,regular,81,0.7707,27,14.0
2026-07-17,38750,2026-08-13,put,regular,1,0.768,27,15.0
2026-07-17,39000,2026-08-13,put,regular,185,0.7649,27,16.0
2026-07-17,39500,2026-08-13,put,regular,2,0.7482,27,16.0
2026-07-17,39750,2026-08-13,put,regular,2,0.7449,27,17.0
2026-07-17,40000,2026-08-13,put,regular,785,0.7366,27,17.0
2026-07-17,40250,2026-08-13,put,regular,7,0.7331,27,18.0
2026-07-17,40500,2026-08-13,put,regular,30,0.7293,27,19.0
2026-07-17,40750,2026-08-13,put,regular,12,0.7252,27,20.0
2026-07-17,41000,2026-08-13,put,regular,156,0.717,27,20.0
2026-07-17,41250,2026-08-13,put,regular,25,0.7129,27,21.0
2026-07-17,41500,2026-08-13,put,regular,9,0.7085,27,22.0
2026-07-17,41750,2026-08-13,put,regular,20,0.704,27,23.0
2026-07-17,42000,2026-08-13,put,regular,466,0.6959,27,23.0
2026-07-17,42250,2026-08-13,put,regular,1,0.6912,27,24.0
2026-07-17,42500,2026-08-13,put,regular,138,0.6897,27,26.0
2026-07-17,42750,2026-08-13,put,regular,36,0.6816,27,26.0
2026-07-17,43000,2026-08-13,put,regular,154,0.6797,27,28.0
2026-07-17,43250,2026-08-13,put,regular,9,0.6686,27,27.0
2026-07-17,43500,2026-08-13,put,regular,8,0.6692,27,30.0
2026-07-17,43750,2026-08-13,put,regular,47,0.6584,27,29.0
2026-07-17,44000,2026-08-13,put,regular,216,0.6531,27,30.0
2026-07-17,44250,2026-08-13,put,regular,4,0.6555,27,34.0
