date,strike,expiry,type,oi,iv,days_to_expiry,settlement
2026-07-01,56000,2026-07-09,put,1745,0.7334,8,42.0
2026-07-01,56125,2026-07-09,put,4,0.7272,8,42.0
2026-07-01,56250,2026-07-09,put,92,0.7211,8,42.0
2026-07-01,56375,2026-07-09,put,748,0.7149,8,42.0
2026-07-01,56500,2026-07-09,put,413,0.7087,8,42.0
2026-07-01,56625,2026-07-09,put,77,0.7097,8,45.0
2026-07-01,56750,2026-07-09,put,30,0.7058,8,46.0
2026-07-01,56875,2026-07-09,put,14,0.6973,8,45.0
2026-07-01,57000,2026-07-09,put,2309,0.6865,8,43.0
2026-07-01,57250,2026-07-09,put,16,0.6876,8,49.0
2026-07-01,57375,2026-07-09,put,2,0.6835,8,50.0
2026-07-01,57500,2026-07-09,put,565,0.6772,8,50.0
2026-07-01,57625,2026-07-09,put,18,0.6771,8,53.0
2026-07-01,57750,2026-07-09,put,15,0.6728,8,54.0
2026-07-01,57875,2026-07-09,put,40,0.6704,8,56.0
2026-07-01,58000,2026-07-09,put,3367,0.666,8,57.0
2026-07-01,58125,2026-07-09,put,13,0.6615,8,58.0
2026-07-01,58250,2026-07-09,put,12,0.6588,8,60.0
2026-07-01,58375,2026-07-09,put,12,0.6542,8,61.0
2026-07-01,58500,2026-07-09,put,1279,0.6479,8,61.0
2026-07-01,58625,2026-07-09,put,3,0.6483,8,65.0
2026-07-01,58750,2026-07-09,put,9,0.6436,8,66.0
2026-07-01,58875,2026-07-09,put,20,0.6404,8,68.0
2026-07-01,59000,2026-07-09,put,1564,0.6356,8,69.0
2026-07-01,59125,2026-07-09,put,3,0.6338,8,72.0
2026-07-01,59250,2026-07-09,put,8,0.6303,8,74.0
2026-07-01,59375,2026-07-09,put,3,0.6253,8,75.0
2026-07-01,59500,2026-07-09,put,1592,0.6218,8,77.0
2026-07-01,59625,2026-07-09,put,6,0.6195,8,80.0
2026-07-01,59750,2026-07-09,put,21,0.6157,8,82.0
2026-07-01,59875,2026-07-09,put,125,0.6144,8,86.0
2026-07-01,60000,2026-07-09,put,3949,0.6079,8,86.0
2026-07-01,60125,2026-07-09,put,51,0.6064,8,90.0
2026-07-01,60250,2026-07-09,put,301,0.6022,8,92.0
2026-07-01,60375,2026-07-09,put,3,0.5992,8,95.0
2026-07-01,60500,2026-07-09,put,1608,0.5973,8,99.0
2026-07-01,60625,2026-07-09,put,102,0.594,8,102.0
2026-07-01,60750,2026-07-09,put,24,0.5917,8,106.0
2026-07-01,60875,2026-07-09,put,105,0.5861,8,107.0
2026-07-01,61000,2026-07-09,put,1571,0.5846,8,112.0
2026-07-01,61125,2026-07-09,put,2,0.5809,8,115.0
2026-07-01,61250,2026-07-09,put,229,0.5781,8,119.0
2026-07-01,61500,2026-07-09,put,934,0.5731,8,128.0
2026-07-01,61625,2026-07-09,put,1,0.5699,8,132.0
2026-07-01,61750,2026-07-09,put,9,0.5665,8,136.0
2026-07-01,61875,2026-07-09,put,5,0.5639,8,141.0
2026-07-01,62000,2026-07-09,put,2329,0.5612,8,146.0
2026-07-01,62125,2026-07-09,put,41,0.56,8,153.0
2026-07-01,62250,2026-07-09,put,66,0.5561,8,157.0
2026-07-01,62375,2026-07-09,put,261,0.5537,8,163.0
2026-07-01,62500,2026-07-09,put,516,0.5519,8,170.0
2026-07-01,62625,2026-07-09,put,16,0.5484,8,175.0
2026-07-01,62750,2026-07-09,put,20,0.5455,8,181.0
2026-07-01,62875,2026-07-09,put,4,0.5431,8,188.0
2026-07-01,63000,2026-07-09,put,1809,0.5413,8,196.0
2026-07-01,63125,2026-07-09,put,16,0.5379,8,202.0
2026-07-01,63250,2026-07-09,put,31,0.5363,8,211.0
2026-07-01,63375,2026-07-09,put,51,0.5333,8,218.0
2026-07-01,63500,2026-07-09,put,247,0.5325,8,229.0
2026-07-01,63625,2026-07-09,put,13,0.5268,8,232.0
2026-07-01,63750,2026-07-09,put,35,0.5245,8,241.0
2026-07-01,63875,2026-07-09,put,3,0.522,8,250.0
2026-07-01,64000,2026-07-09,put,1672,0.5209,8,262.0
2026-07-01,64250,2026-07-09,put,85,0.5165,8,283.0
2026-07-01,64375,2026-07-09,put,1,0.5148,8,295.0
2026-07-01,64500,2026-07-09,put,1068,0.5143,8,310.0
2026-07-01,64625,2026-07-09,put,195,0.5111,8,320.0
2026-07-01,64750,2026-07-09,put,69,0.5078,8,330.0
2026-07-01,64875,2026-07-09,put,15,0.5066,8,345.0
2026-07-01,65000,2026-07-09,put,2253,0.5051,8,360.0
2026-07-01,65125,2026-07-09,put,39,0.5034,8,375.0
2026-07-01,65250,2026-07-09,put,38,0.5015,8,390.0
2026-07-01,65375,2026-07-09,put,1,0.4993,8,405.0
2026-07-01,65500,2026-07-09,put,368,0.4969,8,420.0
2026-07-01,65625,2026-07-09,put,1,0.4943,8,435.0
2026-07-01,65750,2026-07-09,put,9,0.4934,8,455.0
2026-07-01,65875,2026-07-09,put,24,0.4923,8,475.0
2026-07-01,66000,2026-07-09,put,1505,0.489,8,490.0
2026-07-01,66125,2026-07-09,put,278,0.4874,8,510.0
2026-07-01,66250,2026-07-09,put,47,0.4873,8,535.0
2026-07-01,66375,2026-07-09,put,21,0.4851,8,555.0
2026-07-01,66500,2026-07-09,put,1452,0.4827,8,575.0
2026-07-01,66625,2026-07-09,put,11,0.4818,8,600.0
2026-07-01,66750,2026-07-09,put,42,0.4805,8,625.0
2026-07-01,66875,2026-07-09,put,2,0.479,8,650.0
2026-07-01,67000,2026-07-09,put,1536,0.4788,8,680.0
2026-07-01,67125,2026-07-09,put,10,0.4767,8,705.0
2026-07-01,67250,2026-07-09,put,8,0.4744,8,730.0
2026-07-01,67375,2026-07-09,put,11,0.4734,8,760.0
2026-07-01,67500,2026-07-09,put,254,0.472,8,790.0
2026-07-01,67625,2026-07-09,put,4,0.4718,8,825.0
2026-07-01,67750,2026-07-09,put,27,0.4728,8,865.0
2026-07-01,67875,2026-07-09,put,17,0.4691,8,890.0
2026-07-01,68000,2026-07-09,put,1366,0.4667,8,920.0
2026-07-01,68125,2026-07-09,put,9,0.4667,8,960.0
2026-07-01,68250,2026-07-09,put,110,0.4664,8,1000.0
2026-07-01,68375,2026-07-09,put,24,0.4644,8,1035.0
2026-07-01,68500,2026-07-09,put,129,0.4635,8,1075.0
2026-07-01,68625,2026-07-09,put,5,0.4623,8,1115.0
2026-07-01,68750,2026-07-09,put,175,0.4621,8,1160.0
2026-07-01,68875,2026-07-09,put,32,0.459,8,1195.0
2026-07-01,69000,2026-07-09,put,1084,0.4582,8,1240.0
2026-07-01,69125,2026-07-09,put,5,0.4621,8,1305.0
2026-07-01,69250,2026-07-09,put,747,0.4594,8,1345.0
2026-07-01,69375,2026-07-09,put,58,0.4589,8,1395.0
2026-07-01,69500,2026-07-09,put,375,0.4568,8,1440.0
2026-07-01,69625,2026-07-09,put,24,0.4581,8,1500.0
2026-07-01,69750,2026-07-09,put,519,0.4579,8,1555.0
2026-07-01,69875,2026-07-09,put,26,0.4573,8,1610.0
2026-07-01,70000,2026-07-09,put,1015,0.4577,8,1670.0
2026-07-01,70125,2026-07-09,put,4,0.4565,8,1725.0
2026-07-01,70250,2026-07-09,put,203,0.4514,8,1765.0
2026-07-01,70375,2026-07-09,put,1,0.452,8,1830.0
2026-07-01,70500,2026-07-09,put,37,0.4523,8,1895.0
2026-07-01,70750,2026-07-09,put,2,0.4532,8,2030.0
2026-07-01,70875,2026-07-09,put,1,0.4537,8,2100.0
2026-07-01,71000,2026-07-09,put,114,0.454,8,2170.0
2026-07-01,71250,2026-07-09,put,4,0.4559,8,2320.0
2026-07-01,71375,2026-07-09,put,2,0.4565,8,2395.0
2026-07-01,71500,2026-07-09,put,25,0.4579,8,2475.0
2026-07-01,71625,2026-07-09,put,1,0.4578,8,2550.0
2026-07-01,72000,2026-07-09,put,338,0.462,8,2800.0
2026-07-01,72250,2026-07-09,put,2890000,0.4655,8,2975.0
2026-07-01,72500,2026-07-09,put,17,0.4679,8,3150.0
2026-07-01,73000,2026-07-09,put,5,0.4747,8,3520.0
2026-07-01,73500,2026-07-09,put,2,0.4873,8,3925.0
2026-07-01,74000,2026-07-09,put,13,0.495,8,4325.0
2026-07-01,75000,2026-07-09,put,5,0.5209,8,5190.0
2026-07-01,20000,2026-08-13,put,510,1.1837,43,4.0
2026-07-01,22000,2026-08-13,put,41,1.1174,43,5.0
2026-07-01,24000,2026-08-13,put,42,1.0675,43,7.0
2026-07-01,25000,2026-08-13,put,2829,1.0411,43,8.0
2026-07-01,26000,2026-08-13,put,8,1.0034,43,8.0
2026-07-01,27000,2026-08-13,put,15,0.9874,43,10.0
2026-07-01,28000,2026-08-13,put,23,0.9604,43,11.0
2026-07-01,30000,2026-08-13,put,4227,0.932,43,17.0
2026-07-01,31000,2026-08-13,put,4,0.9037,43,18.0
2026-07-01,32000,2026-08-13,put,79,0.8853,43,21.0
2026-07-01,33000,2026-08-13,put,7,0.8655,43,24.0
2026-07-01,34000,2026-08-13,put,14,0.8448,43,27.0
2026-07-01,35000,2026-08-13,put,282,0.8235,43,30.0
2026-07-01,36000,2026-08-13,put,51,0.8101,43,36.0
2026-07-01,37000,2026-08-13,put,33,0.7873,43,39.0
2026-07-01,37500,2026-08-13,put,50,0.7794,43,42.0
2026-07-01,38000,2026-08-13,put,1508,0.7689,43,44.0
2026-07-01,38500,2026-08-13,put,81,0.7644,43,49.0
2026-07-01,39000,2026-08-13,put,114,0.7554,43,52.0
2026-07-01,39500,2026-08-13,put,1,0.7406,43,52.0
2026-07-01,40000,2026-08-13,put,895,0.7314,43,55.0
2026-07-01,40250,2026-08-13,put,7,0.7275,43,57.0
2026-07-01,40500,2026-08-13,put,30,0.7236,43,59.0
2026-07-01,40750,2026-08-13,put,5,0.7196,43,61.0
2026-07-01,41000,2026-08-13,put,128,0.7155,43,63.0
2026-07-01,41250,2026-08-13,put,25,0.7113,43,65.0
2026-07-01,41500,2026-08-13,put,6,0.7071,43,67.0
2026-07-01,41750,2026-08-13,put,20,0.7084,43,73.0
2026-07-01,42000,2026-08-13,put,441,0.7011,43,73.0
2026-07-01,42250,2026-08-13,put,1,0.6939,43,73.0
2026-07-01,42500,2026-08-13,put,175,0.6894,43,75.0
2026-07-01,42750,2026-08-13,put,36,0.6874,43,79.0
2026-07-01,43000,2026-08-13,put,111,0.684,43,82.0
2026-07-01,43250,2026-08-13,put,8,0.6792,43,84.0
2026-07-01,43500,2026-08-13,put,4,0.6744,43,86.0
2026-07-01,43750,2026-08-13,put,10,0.6708,43,89.0
2026-07-01,44000,2026-08-13,put,165,0.6681,43,93.0
2026-07-01,44250,2026-08-13,put,5,0.662,43,94.0
2026-07-01,44500,2026-08-13,put,205,0.6581,43,97.0
2026-07-01,44750,2026-08-13,put,36,0.6571,43,103.0
2026-07-01,45000,2026-08-13,put,599,0.652,43,105.0
2026-07-01,45250,2026-08-13,put,100,0.6458,43,106.0
2026-07-01,45500,2026-08-13,put,150,0.6416,43,109.0
2026-07-01,45750,2026-08-13,put,29,0.6364,43,111.0
2026-07-01,46000,2026-08-13,put,381,0.6391,43,122.0
2026-07-01,46250,2026-08-13,put,13,0.6345,43,125.0
2026-07-01,46500,2026-08-13,put,202,0.6315,43,130.0
2026-07-01,46750,2026-08-13,put,55,0.6244,43,130.0
2026-07-01,47000,2026-08-13,put,514,0.6205,43,134.0
2026-07-01,47250,2026-08-13,put,65,0.6142,43,135.0
2026-07-01,47500,2026-08-13,put,201,0.6117,43,141.0
2026-07-01,47750,2026-08-13,put,41,0.6069,43,144.0
2026-07-01,48000,2026-08-13,put,192,0.6055,43,152.0
2026-07-01,48250,2026-08-13,put,18,0.5971,43,150.0
2026-07-01,48500,2026-08-13,put,224,0.5949,43,157.0
2026-07-01,48750,2026-08-13,put,48,0.5911,43,162.0
2026-07-01,49000,2026-08-13,put,953,0.5886,43,169.0
2026-07-01,49250,2026-08-13,put,41,0.5809,43,168.0
2026-07-01,49500,2026-08-13,put,452,0.5776,43,174.0
2026-07-01,49750,2026-08-13,put,32,0.5736,43,179.0
2026-07-01,50000,2026-08-13,put,3287,0.5746,43,193.0
2026-07-01,50250,2026-08-13,put,57,0.5714,43,200.0
2026-07-01,50500,2026-08-13,put,134,0.5654,43,202.0
2026-07-01,50750,2026-08-13,put,556,0.5605,43,206.0
2026-07-01,51000,2026-08-13,put,400,0.5586,43,216.0
2026-07-01,51250,2026-08-13,put,43,0.5531,43,219.0
2026-07-01,51500,2026-08-13,put,208,0.5509,43,229.0
2026-07-01,51750,2026-08-13,put,40,0.5476,43,237.0
2026-07-01,52000,2026-08-13,put,665,0.5428,43,242.0
2026-07-01,52250,2026-08-13,put,6,0.5398,43,251.0
2026-07-01,52500,2026-08-13,put,300,0.5366,43,260.0
2026-07-01,52750,2026-08-13,put,41,0.5329,43,268.0
2026-07-01,53000,2026-08-13,put,1015,0.5295,43,277.0
2026-07-01,53250,2026-08-13,put,10,0.526,43,286.0
2026-07-01,53500,2026-08-13,put,217,0.5223,43,295.0
2026-07-01,53750,2026-08-13,put,8,0.519,43,305.0
2026-07-01,54000,2026-08-13,put,203,0.5155,43,315.0
2026-07-01,54250,2026-08-13,put,9,0.5119,43,325.0
2026-07-01,54500,2026-08-13,put,227,0.5082,43,335.0
2026-07-01,54750,2026-08-13,put,1,0.5044,43,345.0
2026-07-01,55000,2026-08-13,put,2575,0.5022,43,360.0
2026-07-01,55250,2026-08-13,put,8,0.4982,43,370.0
2026-07-01,55500,2026-08-13,put,216,0.4956,43,385.0
2026-07-01,55750,2026-08-13,put,1000,0.4914,43,395.0
2026-07-01,56000,2026-08-13,put,1157,0.4886,43,410.0
2026-07-01,56250,2026-08-13,put,20,0.487,43,430.0
2026-07-01,56500,2026-08-13,put,34,0.4839,43,445.0
2026-07-01,56750,2026-08-13,put,29,0.4764,43,445.0
2026-07-01,56875,2026-08-13,put,6,0.4727,43,445.0
2026-07-01,57000,2026-08-13,put,257,0.4731,43,460.0
2026-07-01,57250,2026-08-13,put,16,0.4696,43,475.0
2026-07-01,57375,2026-08-13,put,1,0.4672,43,480.0
2026-07-01,57500,2026-08-13,put,415,0.4711,43,510.0
2026-07-01,57875,2026-08-13,put,1,0.4672,43,540.0
2026-07-01,58000,2026-08-13,put,998,0.4646,43,545.0
2026-07-01,58375,2026-08-13,put,10,0.4602,43,575.0
2026-07-01,58500,2026-08-13,put,117,0.4575,43,580.0
2026-07-01,58625,2026-08-13,put,4,0.457,43,595.0
2026-07-01,58750,2026-08-13,put,4,0.4565,43,610.0
2026-07-01,58875,2026-08-13,put,13,0.4549,43,620.0
2026-07-01,59000,2026-08-13,put,504,0.4531,43,630.0
2026-07-01,59125,2026-08-13,put,32,0.4514,43,640.0
2026-07-01,59250,2026-08-13,put,6,0.4507,43,655.0
2026-07-01,59375,2026-08-13,put,6,0.4489,43,665.0
2026-07-01,59500,2026-08-13,put,556,0.448,43,680.0
2026-07-01,59625,2026-08-13,put,9,0.4461,43,690.0
2026-07-01,59750,2026-08-13,put,8,0.4452,43,705.0
2026-07-01,59875,2026-08-13,put,8,0.4392,43,695.0
2026-07-01,60000,2026-08-13,put,3100,0.4422,43,730.0
2026-07-01,60125,2026-08-13,put,100,0.4411,43,745.0
2026-07-01,60250,2026-08-13,put,1,0.4371,43,745.0
2026-07-01,60375,2026-08-13,put,7,0.4388,43,775.0
2026-07-01,60500,2026-08-13,put,106,0.4376,43,790.0
2026-07-01,60625,2026-08-13,put,100,0.4354,43,800.0
2026-07-01,60750,2026-08-13,put,12,0.4341,43,815.0
2026-07-01,61000,2026-08-13,put,1044,0.4322,43,850.0
2026-07-01,61125,2026-08-13,put,1,0.4308,43,865.0
2026-07-01,61500,2026-08-13,put,180,0.4278,43,920.0
2026-07-01,61625,2026-08-13,put,930000,0.4262,43,935.0
2026-07-01,61875,2026-08-13,put,1015000,0.4244,43,975.0
2026-07-01,62000,2026-08-13,put,2173,0.4226,43,990.0
2026-07-01,62125,2026-08-13,put,125,0.4216,43,1010.0
2026-07-01,62250,2026-08-13,put,125,0.4205,43,1030.0
2026-07-01,62500,2026-08-13,put,1287,0.4182,43,1070.0
2026-07-01,62625,2026-08-13,put,1140000,0.4177,43,1095.0
2026-07-01,62750,2026-08-13,put,302,0.4164,43,1115.0
2026-07-01,62875,2026-08-13,put,8,0.4151,43,1135.0
2026-07-01,63000,2026-08-13,put,1390,0.4137,43,1155.0
2026-07-01,63250,2026-08-13,put,1195000,0.4122,43,1205.0
2026-07-01,63375,2026-08-13,put,5,0.4114,43,1230.0
2026-07-01,63500,2026-08-13,put,643,0.4098,43,1250.0
2026-07-01,63625,2026-08-13,put,5,0.4088,43,1275.0
2026-07-01,63750,2026-08-13,put,5,0.4078,43,1300.0
2026-07-01,63875,2026-08-13,put,47,0.4075,43,1330.0
2026-07-01,64000,2026-08-13,put,1709,0.4056,43,1350.0
2026-07-01,64125,2026-08-13,put,30,0.4058,43,1385.0
2026-07-01,64250,2026-08-13,put,20,0.4039,43,1405.0
2026-07-01,64375,2026-08-13,put,20,0.4039,43,1440.0
2026-07-01,64500,2026-08-13,put,3,0.4019,43,1460.0
2026-07-01,64625,2026-08-13,put,15,0.4018,43,1495.0
2026-07-01,64750,2026-08-13,put,10,0.4003,43,1520.0
2026-07-01,64875,2026-08-13,put,6,0.4001,43,1555.0
2026-07-01,65000,2026-08-13,put,9048,0.3979,43,1575.0
2026-07-01,65125,2026-08-13,put,6,0.3982,43,1615.0
2026-07-01,65250,2026-08-13,put,15,0.3965,43,1640.0
2026-07-01,65375,2026-08-13,put,8,0.396,43,1675.0
2026-07-01,65500,2026-08-13,put,1761,0.3948,43,1705.0
2026-07-01,65625,2026-08-13,put,10,0.3942,43,1740.0
2026-07-01,65750,2026-08-13,put,101,0.3929,43,1770.0
2026-07-01,66000,2026-08-13,put,1604,0.3907,43,1835.0
2026-07-01,66125,2026-08-13,put,110,0.391,43,1880.0
2026-07-01,66250,2026-08-13,put,2,0.3894,43,1910.0
2026-07-01,66375,2026-08-13,put,5,0.3896,43,1955.0
2026-07-01,66500,2026-08-13,put,501,0.3879,43,1985.0
2026-07-01,66625,2026-08-13,put,15,0.388,43,2030.0
2026-07-01,66750,2026-08-13,put,11,0.3862,43,2060.0
2026-07-01,66875,2026-08-13,put,5,0.3861,43,2105.0
2026-07-01,67000,2026-08-13,put,890,0.3847,43,2140.0
2026-07-01,67250,2026-08-13,put,80,0.383,43,2220.0
2026-07-01,67375,2026-08-13,put,1,0.3826,43,2265.0
2026-07-01,67500,2026-08-13,put,27,0.3816,43,2305.0
2026-07-01,67750,2026-08-13,put,11,0.3799,43,2390.0
2026-07-01,68000,2026-08-13,put,2548,0.3785,43,2480.0
2026-07-01,68125,2026-08-13,put,1,0.3788,43,2535.0
2026-07-01,68250,2026-08-13,put,13,0.3768,43,2570.0
2026-07-01,68375,2026-08-13,put,7,0.3775,43,2630.0
2026-07-01,68500,2026-08-13,put,28,0.3759,43,2670.0
2026-07-01,69000,2026-08-13,put,1700,0.3739,43,2875.0
2026-07-01,69250,2026-08-13,put,34,0.3721,43,2975.0
2026-07-01,69500,2026-08-13,put,97,0.3712,43,3085.0
2026-07-01,69750,2026-08-13,put,1,0.37,43,3195.0
2026-07-01,70000,2026-08-13,put,6096,0.3695,43,3315.0
2026-07-01,70125,2026-08-13,put,1,0.3697,43,3380.0
2026-07-01,70250,2026-08-13,put,17,0.3677,43,3425.0
2026-07-01,70500,2026-08-13,put,11,0.3666,43,3545.0
2026-07-01,71000,2026-08-13,put,87,0.3647,43,3795.0
2026-07-01,71500,2026-08-13,put,1,0.3637,43,4065.0
2026-07-01,72000,2026-08-13,put,200,0.3631,43,4350.0
2026-07-01,72250,2026-08-13,put,1,0.3627,43,4495.0
2026-07-01,73000,2026-08-13,put,14,0.3617,43,4950.0
2026-07-01,75000,2026-08-13,put,60,0.3629,43,6310.0
2026-07-01,77500,2026-08-13,put,5,0.3691,43,8245.0
2026-07-01,20000,2026-09-10,put,822,0.9884,71,9.0
2026-07-01,22000,2026-09-10,put,3,0.9554,71,14.0
2026-07-01,23000,2026-09-10,put,3,0.9266,71,15.0
2026-07-01,24000,2026-09-10,put,5,0.8986,71,16.0
2026-07-01,25000,2026-09-10,put,35,0.8714,71,17.0
2026-07-01,26000,2026-09-10,put,117,0.8497,71,19.0
2026-07-01,27000,2026-09-10,put,1,0.8359,71,23.0
2026-07-01,28000,2026-09-10,put,18,0.8236,71,28.0
2026-07-01,28750,2026-09-10,put,65,0.8136,71,32.0
2026-07-01,29000,2026-09-10,put,19,0.809,71,33.0
2026-07-01,30000,2026-09-10,put,4156,0.7905,71,37.0
2026-07-01,30500,2026-09-10,put,86,0.7835,71,40.0
2026-07-01,32000,2026-09-10,put,5,0.7584,71,48.0
2026-07-01,33000,2026-09-10,put,130,0.7488,71,58.0
2026-07-01,34000,2026-09-10,put,12,0.7355,71,67.0
2026-07-01,34750,2026-09-10,put,69,0.7223,71,72.0
