date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-28,20000,2026-08-13,put,regular,2323,1.6468,16,1.0
2026-07-28,22000,2026-08-13,put,regular,460,1.5172,16,1.0
2026-07-28,24000,2026-08-13,put,regular,422,1.4721,16,2.0
2026-07-28,25000,2026-08-13,put,regular,5320,1.414,16,2.0
2026-07-28,26000,2026-08-13,put,regular,118,1.4024,16,3.0
2026-07-28,27000,2026-08-13,put,regular,179,1.347,16,3.0
2026-07-28,28000,2026-08-13,put,regular,286,1.2937,16,3.0
2026-07-28,29000,2026-08-13,put,regular,298,1.2724,16,4.0
2026-07-28,30000,2026-08-13,put,regular,6064,1.2454,16,5.0
2026-07-28,31000,2026-08-13,put,regular,356,1.1953,16,5.0
2026-07-28,32000,2026-08-13,put,regular,227,1.1467,16,5.0
2026-07-28,33000,2026-08-13,put,regular,173,1.1179,16,6.0
2026-07-28,34000,2026-08-13,put,regular,138,1.087,16,7.0
2026-07-28,35000,2026-08-13,put,regular,2152,1.0546,16,8.0
2026-07-28,36000,2026-08-13,put,regular,243,1.0214,16,9.0
2026-07-28,37000,2026-08-13,put,regular,181,0.9875,16,10.0
2026-07-28,37250,2026-08-13,put,regular,2,0.986,16,11.0
2026-07-28,37500,2026-08-13,put,regular,55,0.9838,16,12.0
2026-07-28,37750,2026-08-13,put,regular,1,0.9728,16,12.0
2026-07-28,38000,2026-08-13,put,regular,1603,0.9699,16,13.0
2026-07-28,38250,2026-08-13,put,regular,5,0.9665,16,14.0
2026-07-28,38500,2026-08-13,put,regular,82,0.9555,16,14.0
2026-07-28,38750,2026-08-13,put,regular,2,0.9446,16,14.0
2026-07-28,39000,2026-08-13,put,regular,215,0.9408,16,15.0
2026-07-28,39250,2026-08-13,put,regular,3,0.9299,16,15.0
2026-07-28,39500,2026-08-13,put,regular,7,0.9257,16,16.0
2026-07-28,39750,2026-08-13,put,regular,12,0.921,16,17.0
2026-07-28,40000,2026-08-13,put,regular,1505,0.9102,16,17.0
2026-07-28,40250,2026-08-13,put,regular,7,0.9053,16,18.0
2026-07-28,40500,2026-08-13,put,regular,34,0.8946,16,18.0
2026-07-28,40750,2026-08-13,put,regular,13,0.8894,16,19.0
2026-07-28,41000,2026-08-13,put,regular,178,0.8839,16,20.0
2026-07-28,41250,2026-08-13,put,regular,25,0.8782,16,21.0
2026-07-28,41500,2026-08-13,put,regular,19,0.8675,16,21.0
2026-07-28,41750,2026-08-13,put,regular,20,0.8617,16,22.0
2026-07-28,42000,2026-08-13,put,regular,484,0.8599,16,24.0
2026-07-28,42250,2026-08-13,put,regular,1,0.8493,16,24.0
2026-07-28,42500,2026-08-13,put,regular,138,0.8429,16,25.0
2026-07-28,42750,2026-08-13,put,regular,37,0.8363,16,26.0
2026-07-28,43000,2026-08-13,put,regular,183,0.8296,16,27.0
2026-07-28,43250,2026-08-13,put,regular,11,0.8228,16,28.0
2026-07-28,43500,2026-08-13,put,regular,10,0.8159,16,29.0
2026-07-28,43750,2026-08-13,put,regular,49,0.8088,16,30.0
2026-07-28,44000,2026-08-13,put,regular,264,0.8016,16,31.0
2026-07-28,44250,2026-08-13,put,regular,8,0.7944,16,32.0
2026-07-28,44500,2026-08-13,put,regular,118,0.7871,16,33.0
2026-07-28,44750,2026-08-13,put,regular,57,0.7826,16,35.0
2026-07-28,45000,2026-08-13,put,regular,2172,0.7721,16,35.0
2026-07-28,45250,2026-08-13,put,regular,130,0.7674,16,37.0
2026-07-28,45500,2026-08-13,put,regular,162,0.7623,16,39.0
