date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-22,20000,2026-08-13,put,regular,2240,1.5201,22,2.0
2026-07-22,22000,2026-08-13,put,regular,335,1.4044,22,2.0
2026-07-22,24000,2026-08-13,put,regular,370,1.2989,22,2.0
2026-07-22,25000,2026-08-13,put,regular,5308,1.2898,22,3.0
2026-07-22,26000,2026-08-13,put,regular,127,1.2408,22,3.0
2026-07-22,27000,2026-08-13,put,regular,173,1.2223,22,4.0
2026-07-22,28000,2026-08-13,put,regular,245,1.176,22,4.0
2026-07-22,29000,2026-08-13,put,regular,245,1.1312,22,4.0
2026-07-22,30000,2026-08-13,put,regular,5987,1.1091,22,5.0
2026-07-22,31000,2026-08-13,put,regular,321,1.0992,22,7.0
2026-07-22,32000,2026-08-13,put,regular,233,1.07,22,8.0
2026-07-22,33000,2026-08-13,put,regular,152,1.0284,22,8.0
2026-07-22,34000,2026-08-13,put,regular,100,1.0095,22,10.0
2026-07-22,35000,2026-08-13,put,regular,2144,0.9874,22,12.0
2026-07-22,36000,2026-08-13,put,regular,217,0.963,22,14.0
2026-07-22,37000,2026-08-13,put,regular,153,0.9371,22,16.0
2026-07-22,37250,2026-08-13,put,regular,2,0.9335,22,17.0
2026-07-22,37500,2026-08-13,put,regular,53,0.9237,22,17.0
2026-07-22,37750,2026-08-13,put,regular,1,0.9198,22,18.0
2026-07-22,38000,2026-08-13,put,regular,1610,0.9102,22,18.0
2026-07-22,38250,2026-08-13,put,regular,5,0.906,22,19.0
2026-07-22,38500,2026-08-13,put,regular,81,0.9015,22,20.0
2026-07-22,38750,2026-08-13,put,regular,2,0.8969,22,21.0
2026-07-22,39000,2026-08-13,put,regular,224,0.8873,22,21.0
2026-07-22,39250,2026-08-13,put,regular,3,0.8825,22,22.0
2026-07-22,39500,2026-08-13,put,regular,6,0.8775,22,23.0
2026-07-22,39750,2026-08-13,put,regular,11,0.8723,22,24.0
2026-07-22,40000,2026-08-13,put,regular,973,0.8586,22,23.0
2026-07-22,40250,2026-08-13,put,regular,7,0.8575,22,25.0
2026-07-22,40500,2026-08-13,put,regular,35,0.8521,22,26.0
2026-07-22,40750,2026-08-13,put,regular,13,0.8465,22,27.0
2026-07-22,41000,2026-08-13,put,regular,169,0.8408,22,28.0
2026-07-22,41250,2026-08-13,put,regular,25,0.835,22,29.0
2026-07-22,41500,2026-08-13,put,regular,22,0.8291,22,30.0
2026-07-22,41750,2026-08-13,put,regular,20,0.8231,22,31.0
2026-07-22,42000,2026-08-13,put,regular,468,0.8138,22,31.0
2026-07-22,42250,2026-08-13,put,regular,2,0.8139,22,34.0
2026-07-22,42500,2026-08-13,put,regular,137,0.8076,22,35.0
2026-07-22,42750,2026-08-13,put,regular,36,0.8012,22,36.0
2026-07-22,43000,2026-08-13,put,regular,166,0.7948,22,37.0
2026-07-22,43250,2026-08-13,put,regular,9,0.7909,22,39.0
2026-07-22,43500,2026-08-13,put,regular,8,0.7843,22,40.0
2026-07-22,43750,2026-08-13,put,regular,47,0.7776,22,41.0
2026-07-22,44000,2026-08-13,put,regular,229,0.7709,22,42.0
2026-07-22,44250,2026-08-13,put,regular,5,0.7641,22,43.0
2026-07-22,44500,2026-08-13,put,regular,112,0.7596,22,45.0
2026-07-22,44750,2026-08-13,put,regular,53,0.7634,22,51.0
2026-07-22,45000,2026-08-13,put,regular,1086,0.7583,22,53.0
2026-07-22,45250,2026-08-13,put,regular,128,0.745,22,51.0
2026-07-22,45500,2026-08-13,put,regular,159,0.7399,22,53.0
2026-07-22,45750,2026-08-13,put,regular,30,0.7346,22,55.0
2026-07-22,46000,2026-08-13,put,regular,386,0.7292,22,57.0
2026-07-22,46250,2026-08-13,put,regular,17,0.7218,22,58.0
2026-07-22,46500,2026-08-13,put,regular,280,0.718,22,61.0
2026-07-22,46750,2026-08-13,put,regular,56,0.7122,22,63.0
