date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-07,20000,2026-07-09,put,regular,2096,4.8331,2,1.0
2026-07-07,22000,2026-07-09,put,regular,439,4.4675,2,1.0
2026-07-07,24000,2026-07-09,put,regular,629,4.1341,2,1.0
2026-07-07,25000,2026-07-09,put,regular,2970,3.9778,2,1.0
2026-07-07,26000,2026-07-09,put,regular,385,3.8277,2,1.0
2026-07-07,27000,2026-07-09,put,regular,297,3.6833,2,1.0
2026-07-07,28000,2026-07-09,put,regular,143,3.5442,2,1.0
2026-07-07,29000,2026-07-09,put,regular,280,3.4099,2,1.0
2026-07-07,30000,2026-07-09,put,regular,2633,3.2802,2,1.0
2026-07-07,31000,2026-07-09,put,regular,189,3.1546,2,1.0
2026-07-07,32000,2026-07-09,put,regular,621,3.0331,2,1.0
2026-07-07,33000,2026-07-09,put,regular,311,2.9152,2,1.0
2026-07-07,34000,2026-07-09,put,regular,116,2.8008,2,1.0
2026-07-07,35000,2026-07-09,put,regular,2207,2.6896,2,1.0
2026-07-07,35500,2026-07-09,put,regular,106,2.6352,2,1.0
2026-07-07,35750,2026-07-09,put,regular,1,2.6083,2,1.0
2026-07-07,36000,2026-07-09,put,regular,766,2.5815,2,1.0
2026-07-07,36250,2026-07-09,put,regular,1,2.5549,2,1.0
2026-07-07,36500,2026-07-09,put,regular,114,2.5285,2,1.0
2026-07-07,36750,2026-07-09,put,regular,12,2.5023,2,1.0
2026-07-07,37000,2026-07-09,put,regular,113,2.4763,2,1.0
2026-07-07,37250,2026-07-09,put,regular,4,2.4504,2,1.0
2026-07-07,37500,2026-07-09,put,regular,107,2.4247,2,1.0
2026-07-07,37750,2026-07-09,put,regular,3,2.3991,2,1.0
2026-07-07,38000,2026-07-09,put,regular,376,2.3737,2,1.0
2026-07-07,38250,2026-07-09,put,regular,3,2.3485,2,1.0
2026-07-07,38500,2026-07-09,put,regular,226,2.3234,2,1.0
2026-07-07,38750,2026-07-09,put,regular,6,2.2985,2,1.0
2026-07-07,39000,2026-07-09,put,regular,842,2.2738,2,1.0
2026-07-07,39250,2026-07-09,put,regular,1,2.2492,2,1.0
2026-07-07,39500,2026-07-09,put,regular,60,2.2247,2,1.0
2026-07-07,39750,2026-07-09,put,regular,34,2.2004,2,1.0
2026-07-07,40000,2026-07-09,put,regular,2691,2.1762,2,1.0
2026-07-07,40250,2026-07-09,put,regular,15,2.1522,2,1.0
2026-07-07,40500,2026-07-09,put,regular,171,2.1283,2,1.0
2026-07-07,40750,2026-07-09,put,regular,18,2.1046,2,1.0
2026-07-07,41000,2026-07-09,put,regular,124,2.081,2,1.0
2026-07-07,41250,2026-07-09,put,regular,57,2.0575,2,1.0
2026-07-07,41500,2026-07-09,put,regular,240,2.0341,2,1.0
2026-07-07,41750,2026-07-09,put,regular,13,2.0109,2,1.0
