date,strike,expiry,type,oi,iv,days_to_expiry,settlement
2026-06-24,20000,2026-07-09,put,2087,1.7819,15,1.0
2026-06-24,22000,2026-07-09,put,405,1.7334,15,2.0
2026-06-24,24000,2026-07-09,put,490,1.6058,15,2.0
2026-06-24,25000,2026-07-09,put,2858,1.546,15,2.0
2026-06-24,26000,2026-07-09,put,431,1.5364,15,3.0
2026-06-24,27000,2026-07-09,put,181,1.4333,15,2.0
2026-06-24,28000,2026-07-09,put,135,1.38,15,2.0
2026-06-24,29000,2026-07-09,put,284,1.4046,15,4.0
2026-06-24,30000,2026-07-09,put,2392,1.3524,15,4.0
2026-06-24,31000,2026-07-09,put,241,1.327,15,5.0
2026-06-24,32000,2026-07-09,put,684,1.2979,15,6.0
2026-06-24,33000,2026-07-09,put,354,1.2665,15,7.0
2026-06-24,34000,2026-07-09,put,105,1.2183,15,7.0
2026-06-24,35000,2026-07-09,put,2100,1.1996,15,9.0
2026-06-24,35500,2026-07-09,put,101,1.1324,15,6.0
2026-06-24,36000,2026-07-09,put,168,1.165,15,10.0
2026-06-24,36500,2026-07-09,put,106,1.1176,15,8.0
2026-06-24,36750,2026-07-09,put,3,1.1064,15,8.0
2026-06-24,37000,2026-07-09,put,96,1.1492,15,13.0
2026-06-24,37250,2026-07-09,put,1,1.0843,15,8.0
2026-06-24,37500,2026-07-09,put,108,1.0856,15,9.0
2026-06-24,37750,2026-07-09,put,2,1.0746,15,9.0
2026-06-24,38000,2026-07-09,put,168,1.0636,15,9.0
2026-06-24,38250,2026-07-09,put,2,1.0637,15,10.0
2026-06-24,38500,2026-07-09,put,231,1.0528,15,10.0
2026-06-24,39000,2026-07-09,put,650,1.0411,15,11.0
2026-06-24,39500,2026-07-09,put,60,1.0196,15,11.0
2026-06-24,39750,2026-07-09,put,17,1.009,15,11.0
2026-06-24,40000,2026-07-09,put,2106,1.0383,15,16.0
2026-06-24,40250,2026-07-09,put,14,0.9967,15,12.0
2026-06-24,40500,2026-07-09,put,169,0.9774,15,11.0
2026-06-24,40750,2026-07-09,put,11,0.9915,15,14.0
2026-06-24,41000,2026-07-09,put,104,0.9809,15,14.0
2026-06-24,41250,2026-07-09,put,57,0.9776,15,15.0
2026-06-24,41500,2026-07-09,put,214,0.9738,15,16.0
2026-06-24,41750,2026-07-09,put,11,0.9633,15,16.0
2026-06-24,42000,2026-07-09,put,297,0.9528,15,16.0
2026-06-24,42250,2026-07-09,put,12,0.9424,15,16.0
2026-06-24,42500,2026-07-09,put,207,0.932,15,16.0
2026-06-24,42750,2026-07-09,put,68,0.9217,15,16.0
2026-06-24,43000,2026-07-09,put,832,0.972,15,28.0
2026-06-24,43250,2026-07-09,put,23,0.9073,15,17.0
2026-06-24,43500,2026-07-09,put,89,0.9028,15,18.0
2026-06-24,43750,2026-07-09,put,27,0.8981,15,19.0
2026-06-24,44000,2026-07-09,put,371,0.8931,15,20.0
2026-06-24,44250,2026-07-09,put,82,0.8879,15,21.0
2026-06-24,44500,2026-07-09,put,470,0.8824,15,22.0
2026-06-24,44750,2026-07-09,put,49,0.8768,15,23.0
2026-06-24,45000,2026-07-09,put,2193,0.9124,15,35.0
2026-06-24,45250,2026-07-09,put,25,0.865,15,25.0
2026-06-24,45500,2026-07-09,put,225,0.8548,15,25.0
2026-06-24,45750,2026-07-09,put,17,0.8487,15,26.0
2026-06-24,46000,2026-07-09,put,709,0.8462,15,28.0
2026-06-24,46250,2026-07-09,put,79,0.8397,15,29.0
2026-06-24,46500,2026-07-09,put,318,0.8331,15,30.0
2026-06-24,46750,2026-07-09,put,4,0.8264,15,31.0
2026-06-24,47000,2026-07-09,put,1024,0.8437,15,40.0
2026-06-24,47250,2026-07-09,put,46,0.8126,15,33.0
2026-06-24,47500,2026-07-09,put,186,0.8553,15,53.0
2026-06-24,47750,2026-07-09,put,163,0.8447,15,53.0
2026-06-24,48000,2026-07-09,put,2925,0.8274,15,50.0
2026-06-24,48250,2026-07-09,put,30,0.8302,15,56.0
2026-06-24,48500,2026-07-09,put,765,0.8238,15,58.0
2026-06-24,48750,2026-07-09,put,24,0.8173,15,60.0
2026-06-24,49000,2026-07-09,put,281,0.8107,15,62.0
2026-06-24,49250,2026-07-09,put,42,0.8039,15,64.0
2026-06-24,49500,2026-07-09,put,349,0.7971,15,66.0
2026-06-24,49750,2026-07-09,put,17,0.7919,15,69.0
2026-06-24,50000,2026-07-09,put,3342,0.7897,15,74.0
2026-06-24,50250,2026-07-09,put,15,0.7792,15,74.0
2026-06-24,50500,2026-07-09,put,99,0.7702,15,75.0
2026-06-24,50750,2026-07-09,put,4,0.7249,15,55.0
2026-06-24,51000,2026-07-09,put,1499,0.7461,15,73.0
2026-06-24,51250,2026-07-09,put,4,0.7157,15,61.0
2026-06-24,51500,2026-07-09,put,808,0.7329,15,78.0
2026-06-24,51750,2026-07-09,put,8,0.7103,15,70.0
2026-06-24,52000,2026-07-09,put,1439,0.7062,15,74.0
2026-06-24,52250,2026-07-09,put,101,0.6974,15,75.0
2026-06-24,52500,2026-07-09,put,774,0.7079,15,90.0
2026-06-24,52750,2026-07-09,put,14,0.6769,15,75.0
2026-06-24,52875,2026-07-09,put,2,0.6747,15,77.0
2026-06-24,53000,2026-07-09,put,4140,0.6993,15,100.0
2026-06-24,53125,2026-07-09,put,4,0.6686,15,80.0
2026-06-24,53250,2026-07-09,put,411,0.6649,15,81.0
2026-06-24,53375,2026-07-09,put,163,0.6624,15,83.0
2026-06-24,53500,2026-07-09,put,209,0.684,15,105.0
2026-06-24,53625,2026-07-09,put,5,0.656,15,86.0
2026-06-24,53750,2026-07-09,put,18,0.6534,15,88.0
2026-06-24,53875,2026-07-09,put,108,0.6507,15,90.0
2026-06-24,54000,2026-07-09,put,830,0.6695,15,111.0
2026-06-24,54125,2026-07-09,put,8,0.644,15,93.0
2026-06-24,54250,2026-07-09,put,15,0.6412,15,95.0
2026-06-24,54375,2026-07-09,put,19,0.6395,15,98.0
2026-06-24,54500,2026-07-09,put,175,0.6366,15,100.0
2026-06-24,54625,2026-07-09,put,2,0.6336,15,102.0
2026-06-24,54750,2026-07-09,put,16,0.6306,15,104.0
2026-06-24,54875,2026-07-09,put,9,0.6275,15,106.0
2026-06-24,55000,2026-07-09,put,4727,0.6478,15,132.0
2026-06-24,55125,2026-07-09,put,11,0.6222,15,111.0
2026-06-24,55250,2026-07-09,put,7,0.619,15,113.0
2026-06-24,55375,2026-07-09,put,11,0.6167,15,116.0
2026-06-24,55500,2026-07-09,put,494,0.637,15,144.0
2026-06-24,55625,2026-07-09,put,5,0.612,15,122.0
2026-06-24,55750,2026-07-09,put,1,0.6086,15,124.0
2026-06-24,55875,2026-07-09,put,7,0.606,15,127.0
2026-06-24,56000,2026-07-09,put,1836,0.6163,15,145.0
2026-06-24,56125,2026-07-09,put,2,0.599,15,131.0
2026-06-24,56250,2026-07-09,put,92,0.5955,15,133.0
2026-06-24,56375,2026-07-09,put,746,0.5952,15,139.0
2026-06-24,56500,2026-07-09,put,407,0.5916,15,141.0
2026-06-24,56625,2026-07-09,put,76,0.5871,15,142.0
2026-06-24,56750,2026-07-09,put,28,0.5858,15,147.0
2026-06-24,56875,2026-07-09,put,13,0.5835,15,151.0
2026-06-24,57000,2026-07-09,put,2314,0.6002,15,181.0
2026-06-24,57125,2026-07-09,put,69000,0.5789,15,159.0
2026-06-24,57250,2026-07-09,put,14,0.5749,15,161.0
2026-06-24,57375,2026-07-09,put,2,0.5732,15,166.0
2026-06-24,57500,2026-07-09,put,463,0.5692,15,168.0
2026-06-24,57625,2026-07-09,put,8,0.5645,15,169.0
2026-06-24,57750,2026-07-09,put,14,0.5639,15,176.0
2026-06-24,57875,2026-07-09,put,57,0.5624,15,182.0
2026-06-24,58000,2026-07-09,put,3473,0.5808,15,220.0
2026-06-24,58125,2026-07-09,put,7,0.5573,15,191.0
2026-06-24,58250,2026-07-09,put,12,0.555,15,196.0
2026-06-24,58375,2026-07-09,put,12,0.5532,15,202.0
2026-06-24,58500,2026-07-09,put,1167,0.5506,15,207.0
2026-06-24,58625,2026-07-09,put,3,0.548,15,212.0
2026-06-24,58750,2026-07-09,put,30,0.5448,15,216.0
