date,strike,expiry,type,oi,iv,days_to_expiry,settlement
2026-06-16,51500,2026-07-09,put,808,0.5998,23,80.0
2026-06-16,51750,2026-07-09,put,8,0.5914,23,80.0
2026-06-16,52000,2026-07-09,put,1413,0.5864,23,83.0
2026-06-16,52250,2026-07-09,put,140,0.5792,23,84.0
2026-06-16,52500,2026-07-09,put,777,0.5751,23,88.0
2026-06-16,52750,2026-07-09,put,15,0.5709,23,92.0
2026-06-16,52875,2026-07-09,put,2,0.5677,23,93.0
2026-06-16,53000,2026-07-09,put,3981,0.5655,23,95.0
2026-06-16,53125,2026-07-09,put,4,0.5633,23,97.0
2026-06-16,53250,2026-07-09,put,408,0.561,23,99.0
2026-06-16,53375,2026-07-09,put,163,0.5587,23,101.0
2026-06-16,53500,2026-07-09,put,29,0.5572,23,104.0
2026-06-16,53625,2026-07-09,put,4,0.5539,23,105.0
2026-06-16,53750,2026-07-09,put,18,0.5515,23,107.0
2026-06-16,53875,2026-07-09,put,108,0.5499,23,110.0
2026-06-16,54000,2026-07-09,put,871,0.5465,23,111.0
2026-06-16,54125,2026-07-09,put,8,0.544,23,113.0
2026-06-16,54250,2026-07-09,put,18,0.5431,23,117.0
2026-06-16,54375,2026-07-09,put,19,0.5396,23,118.0
2026-06-16,54500,2026-07-09,put,77,0.5386,23,122.0
2026-06-16,54625,2026-07-09,put,2,0.5351,23,123.0
2026-06-16,54750,2026-07-09,put,17,0.5332,23,126.0
2026-06-16,54875,2026-07-09,put,7,0.5304,23,128.0
2026-06-16,55000,2026-07-09,put,4124,0.5299,23,133.0
2026-06-16,55125,2026-07-09,put,10,0.5256,23,133.0
2026-06-16,55250,2026-07-09,put,6,0.5242,23,137.0
2026-06-16,55375,2026-07-09,put,10,0.5221,23,140.0
2026-06-16,55500,2026-07-09,put,486,0.5198,23,143.0
2026-06-16,55625,2026-07-09,put,4,0.5176,23,146.0
2026-06-16,55750,2026-07-09,put,5,0.5173,23,152.0
2026-06-16,55875,2026-07-09,put,7,0.5149,23,155.0
2026-06-16,56000,2026-07-09,put,2095,0.5105,23,155.0
2026-06-16,56250,2026-07-09,put,90,0.5069,23,163.0
2026-06-16,56375,2026-07-09,put,746,0.5104,23,176.0
2026-06-16,56500,2026-07-09,put,396,0.5083,23,180.0
2026-06-16,56625,2026-07-09,put,76,0.5056,23,183.0
2026-06-16,56750,2026-07-09,put,26,0.5085,23,196.0
2026-06-16,56875,2026-07-09,put,13,0.5089,23,205.0
2026-06-16,57000,2026-07-09,put,2298,0.5075,23,211.0
2026-06-16,57125,2026-07-09,put,1,0.5056,23,216.0
2026-06-16,57250,2026-07-09,put,17,0.5036,23,221.0
2026-06-16,57375,2026-07-09,put,1,0.502,23,227.0
2026-06-16,57500,2026-07-09,put,446,0.5009,23,234.0
2026-06-16,57625,2026-07-09,put,8,0.4991,23,240.0
2026-06-16,57750,2026-07-09,put,14,0.4974,23,246.0
2026-06-16,57875,2026-07-09,put,57,0.4955,23,252.0
2026-06-16,58000,2026-07-09,put,2601,0.4787,23,226.0
2026-06-16,58125,2026-07-09,put,6,0.4916,23,264.0
2026-06-16,58250,2026-07-09,put,19,0.4715,23,230.0
2026-06-16,58375,2026-07-09,put,11,0.4874,23,276.0
2026-06-16,58500,2026-07-09,put,760,0.4669,23,240.0
2026-06-16,58625,2026-07-09,put,5,0.4831,23,288.0
2026-06-16,58750,2026-07-09,put,33,0.4812,23,295.0
2026-06-16,58875,2026-07-09,put,20,0.4785,23,300.0
2026-06-16,59000,2026-07-09,put,1310,0.4611,23,269.0
2026-06-16,59125,2026-07-09,put,3,0.4748,23,315.0
2026-06-16,59250,2026-07-09,put,6,0.4738,23,325.0
2026-06-16,59375,2026-07-09,put,3,0.4727,23,335.0
2026-06-16,59500,2026-07-09,put,1599,0.4716,23,345.0
2026-06-16,59625,2026-07-09,put,6,0.4685,23,350.0
2026-06-16,59750,2026-07-09,put,8,0.4654,23,355.0
2026-06-16,59875,2026-07-09,put,14,0.464,23,365.0
2026-06-16,60000,2026-07-09,put,3153,0.4468,23,330.0
2026-06-16,60125,2026-07-09,put,11,0.461,23,385.0
2026-06-16,60250,2026-07-09,put,298,0.4593,23,395.0
2026-06-16,60375,2026-07-09,put,53,0.4576,23,405.0
2026-06-16,60500,2026-07-09,put,1448,0.4412,23,370.0
2026-06-16,60625,2026-07-09,put,103,0.4539,23,425.0
2026-06-16,60750,2026-07-09,put,35,0.452,23,435.0
2026-06-16,60875,2026-07-09,put,105,0.4499,23,445.0
2026-06-16,61000,2026-07-09,put,1039,0.4464,23,450.0
2026-06-16,61250,2026-07-09,put,226,0.442,23,470.0
2026-06-16,61375,2026-07-09,put,2,0.4397,23,480.0
2026-06-16,61500,2026-07-09,put,1205,0.426,23,450.0
2026-06-16,61625,2026-07-09,put,1,0.4336,23,495.0
2026-06-16,61750,2026-07-09,put,7,0.4284,23,495.0
2026-06-16,61875,2026-07-09,put,5,0.4232,23,495.0
2026-06-16,62000,2026-07-09,put,2235,0.418,23,495.0
2026-06-16,62125,2026-07-09,put,41,0.4168,23,510.0
2026-06-16,62250,2026-07-09,put,162,0.4155,23,525.0
2026-06-16,62375,2026-07-09,put,261,0.4142,23,540.0
2026-06-16,62500,2026-07-09,put,404,0.4127,23,555.0
2026-06-16,62625,2026-07-09,put,31,0.4111,23,570.0
2026-06-16,62750,2026-07-09,put,13,0.4082,23,580.0
2026-06-16,63000,2026-07-09,put,1390,0.4058,23,615.0
2026-06-16,63250,2026-07-09,put,3,0.403,23,650.0
2026-06-16,63375,2026-07-09,put,100,0.4008,23,665.0
2026-06-16,63500,2026-07-09,put,273,0.3997,23,685.0
2026-06-16,63625,2026-07-09,put,13,0.3963,23,695.0
2026-06-16,63750,2026-07-09,put,8,0.3972,23,725.0
2026-06-16,64000,2026-07-09,put,985,0.3921,23,755.0
2026-06-16,64250,2026-07-09,put,1,0.3908,23,805.0
2026-06-16,64375,2026-07-09,put,34,0.39,23,830.0
2026-06-16,64500,2026-07-09,put,1008,0.39,23,860.0
2026-06-16,64625,2026-07-09,put,192,0.388,23,880.0
2026-06-16,64750,2026-07-09,put,10,0.3858,23,900.0
2026-06-16,64875,2026-07-09,put,10,0.3816,23,910.0
2026-06-16,65000,2026-07-09,put,1710,0.3831,23,950.0
2026-06-16,65125,2026-07-09,put,17,0.3797,23,965.0
2026-06-16,65250,2026-07-09,put,34,0.3799,23,1000.0
2026-06-16,65500,2026-07-09,put,322,0.3772,23,1055.0
2026-06-16,65625,2026-07-09,put,4,0.3761,23,1085.0
2026-06-16,65750,2026-07-09,put,4,0.3749,23,1115.0
2026-06-16,66000,2026-07-09,put,443,0.3738,23,1185.0
2026-06-16,66125,2026-07-09,put,8325000,0.373,23,1220.0
2026-06-16,66250,2026-07-09,put,16,0.3688,23,1235.0
2026-06-16,66375,2026-07-09,put,7845000,0.3678,23,1270.0
2026-06-16,66500,2026-07-09,put,102,0.3675,23,1310.0
2026-06-16,66625,2026-07-09,put,2,0.3654,23,1340.0
2026-06-16,66750,2026-07-09,put,2,0.3641,23,1375.0
2026-06-16,66875,2026-07-09,put,3,0.3626,23,1410.0
2026-06-16,67000,2026-07-09,put,166,0.3578,23,1425.0
2026-06-16,67125,2026-07-09,put,22,0.36,23,1485.0
2026-06-16,67250,2026-07-09,put,3,0.3589,23,1525.0
2026-06-16,67500,2026-07-09,put,13,0.3571,23,1610.0
2026-06-16,67625,2026-07-09,put,1,0.3556,23,1650.0
2026-06-16,67750,2026-07-09,put,19,0.3517,23,1675.0
2026-06-16,67875,2026-07-09,put,2,0.3544,23,1745.0
2026-06-16,68000,2026-07-09,put,172,0.3398,23,1700.0
2026-06-16,68250,2026-07-09,put,2,0.3505,23,1880.0
2026-06-16,68500,2026-07-09,put,170,0.3502,23,1990.0
2026-06-16,68750,2026-07-09,put,146,0.3434,23,2060.0
2026-06-16,69000,2026-07-09,put,147,0.3499,23,2225.0
2026-06-16,69250,2026-07-09,put,98,0.3456,23,2320.0
2026-06-16,69500,2026-07-09,put,128,0.3357,23,2380.0
2026-06-16,69625,2026-07-09,put,24,0.3449,23,2510.0
2026-06-16,69750,2026-07-09,put,26,0.3439,23,2570.0
2026-06-16,69875,2026-07-09,put,24,0.3442,23,2640.0
2026-06-16,70000,2026-07-09,put,103,0.3357,23,2650.0
2026-06-16,71500,2026-07-09,put,5,0.3434,23,3610.0
2026-06-16,75000,2026-07-09,put,1,0.3523,23,6260.0
2026-06-16,20000,2026-08-13,put,226,1.0579,58,7.0
2026-06-16,22000,2026-08-13,put,11,0.9912,58,8.0
2026-06-16,24000,2026-08-13,put,22,0.9467,58,11.0
2026-06-16,25000,2026-08-13,put,4241,0.9195,58,12.0
2026-06-16,26000,2026-08-13,put,3,0.8928,58,13.0
2026-06-16,27000,2026-08-13,put,1,0.8725,58,15.0
2026-06-16,28000,2026-08-13,put,21,0.8565,58,18.0
2026-06-16,30000,2026-08-13,put,535,0.8161,58,23.0
2026-06-16,31000,2026-08-13,put,4,0.8003,58,27.0
2026-06-16,32000,2026-08-13,put,30,0.7831,58,31.0
2026-06-16,33000,2026-08-13,put,1,0.765,58,35.0
2026-06-16,34000,2026-08-13,put,2,0.7462,58,39.0
2026-06-16,35000,2026-08-13,put,261,0.7248,58,42.0
2026-06-16,36000,2026-08-13,put,50,0.7165,58,52.0
2026-06-16,37000,2026-08-13,put,33,0.6942,58,55.0
2026-06-16,37500,2026-08-13,put,50,0.6901,58,61.0
2026-06-16,38000,2026-08-13,put,1503,0.6796,58,63.0
2026-06-16,38500,2026-08-13,put,51,0.6773,58,71.0
2026-06-16,39000,2026-08-13,put,108,0.6728,58,78.0
2026-06-16,39500,2026-08-13,put,1,0.6653,58,83.0
2026-06-16,40000,2026-08-13,put,956,0.6576,58,88.0
2026-06-16,40250,2026-08-13,put,6,0.6531,58,90.0
2026-06-16,40500,2026-08-13,put,1,0.6496,58,93.0
2026-06-16,40750,2026-08-13,put,3,0.646,58,96.0
2026-06-16,41000,2026-08-13,put,100,0.6404,58,97.0
2026-06-16,41250,2026-08-13,put,25,0.6348,58,98.0
2026-06-16,41750,2026-08-13,put,20,0.6236,58,100.0
2026-06-16,42000,2026-08-13,put,440,0.6181,58,101.0
2026-06-16,42250,2026-08-13,put,1,0.6135,58,103.0
2026-06-16,42500,2026-08-13,put,25,0.6079,58,104.0
2026-06-16,42750,2026-08-13,put,36,0.6059,58,109.0
2026-06-16,43000,2026-08-13,put,109,0.602,58,112.0
2026-06-16,43250,2026-08-13,put,7,0.5989,58,116.0
2026-06-16,43500,2026-08-13,put,4,0.5949,58,119.0
2026-06-16,43750,2026-08-13,put,10,0.5917,58,123.0
2026-06-16,44000,2026-08-13,put,157,0.5876,58,126.0
2026-06-16,44500,2026-08-13,put,200,0.5807,58,134.0
2026-06-16,45000,2026-08-13,put,463,0.5714,58,139.0
2026-06-16,45250,2026-08-13,put,100,0.5698,58,146.0
2026-06-16,45500,2026-08-13,put,150,0.5661,58,150.0
2026-06-16,45750,2026-08-13,put,14,0.5629,58,155.0
2026-06-16,46000,2026-08-13,put,307,0.559,58,159.0
2026-06-16,46250,2026-08-13,put,13,0.5557,58,164.0
2026-06-16,46500,2026-08-13,put,22,0.5517,58,168.0
2026-06-16,46750,2026-08-13,put,39,0.5488,58,174.0
2026-06-16,47000,2026-08-13,put,203,0.5452,58,179.0
2026-06-16,47250,2026-08-13,put,20,0.5416,58,184.0
2026-06-16,47500,2026-08-13,put,132,0.5379,58,189.0
2026-06-16,47750,2026-08-13,put,26,0.5367,58,199.0
2026-06-16,48000,2026-08-13,put,250,0.5314,58,201.0
2026-06-16,48250,2026-08-13,put,18,0.528,58,207.0
2026-06-16,48500,2026-08-13,put,211,0.5245,58,213.0
2026-06-16,48750,2026-08-13,put,41,0.5209,58,219.0
2026-06-16,49000,2026-08-13,put,288,0.5173,58,225.0
2026-06-16,49250,2026-08-13,put,22,0.5145,58,233.0
2026-06-16,49500,2026-08-13,put,350,0.5112,58,240.0
2026-06-16,49750,2026-08-13,put,20,0.5082,58,248.0
2026-06-16,50000,2026-08-13,put,2305,0.5046,58,255.0
2026-06-16,50250,2026-08-13,put,29,0.5015,58,263.0
2026-06-16,50500,2026-08-13,put,111,0.4982,58,271.0
2026-06-16,50750,2026-08-13,put,559,0.4945,58,278.0
2026-06-16,51000,2026-08-13,put,440,0.4914,58,287.0
2026-06-16,51500,2026-08-13,put,100,0.485,58,305.0
2026-06-16,51750,2026-08-13,put,25,0.482,58,315.0
2026-06-16,52000,2026-08-13,put,427,0.4789,58,325.0
2026-06-16,52250,2026-08-13,put,6,0.4757,58,335.0
2026-06-16,52500,2026-08-13,put,300,0.474,58,350.0
2026-06-16,52750,2026-08-13,put,4,0.4705,58,360.0
2026-06-16,53000,2026-08-13,put,797,0.4656,58,365.0
2026-06-16,53250,2026-08-13,put,10,0.4635,58,380.0
2026-06-16,53500,2026-08-13,put,167,0.4584,58,385.0
2026-06-16,53750,2026-08-13,put,82,0.4575,58,405.0
2026-06-16,54000,2026-08-13,put,54,0.4537,58,415.0
2026-06-16,54250,2026-08-13,put,20,0.4524,58,435.0
2026-06-16,54500,2026-08-13,put,113,0.4497,58,450.0
2026-06-16,55000,2026-08-13,put,778,0.4438,58,480.0
2026-06-16,55250,2026-08-13,put,8,0.4408,58,495.0
2026-06-16,55500,2026-08-13,put,219,0.4376,58,510.0
2026-06-16,55750,2026-08-13,put,2690000,0.4354,58,530.0
2026-06-16,56000,2026-08-13,put,1188,0.4331,58,550.0
2026-06-16,56250,2026-08-13,put,20,0.4296,58,565.0
2026-06-16,56500,2026-08-13,put,34,0.4259,58,580.0
2026-06-16,56750,2026-08-13,put,21,0.4233,58,600.0
2026-06-16,56875,2026-08-13,put,6,0.4219,58,610.0
2026-06-16,57000,2026-08-13,put,128,0.4215,58,625.0
2026-06-16,57250,2026-08-13,put,15,0.4185,58,645.0
2026-06-16,57375,2026-08-13,put,44,0.417,58,655.0
2026-06-16,57500,2026-08-13,put,412,0.4164,58,670.0
2026-06-16,57875,2026-08-13,put,1,0.4124,58,705.0
2026-06-16,58000,2026-08-13,put,725,0.4107,58,715.0
2026-06-16,58250,2026-08-13,put,5,0.4082,58,740.0
2026-06-16,58375,2026-08-13,put,5,0.4073,58,755.0
2026-06-16,58500,2026-08-13,put,18,0.4046,58,760.0
2026-06-16,58875,2026-08-13,put,13,0.4024,58,810.0
2026-06-16,59000,2026-08-13,put,456,0.4005,58,820.0
2026-06-16,59125,2026-08-13,put,24,0.3985,58,830.0
2026-06-16,59500,2026-08-13,put,472,0.3965,58,885.0
2026-06-16,60000,2026-08-13,put,612,0.391,58,945.0
2026-06-16,60125,2026-08-13,put,110,0.3896,58,960.0
2026-06-16,60250,2026-08-13,put,5,0.3896,58,985.0
2026-06-16,60375,2026-08-13,put,1,0.388,58,1000.0
2026-06-16,60500,2026-08-13,put,5,0.3865,58,1015.0
2026-06-16,60625,2026-08-13,put,105,0.3863,58,1040.0
2026-06-16,60750,2026-08-13,put,5,0.384,58,1050.0
2026-06-16,60875,2026-08-13,put,5,0.3837,58,1075.0
2026-06-16,61000,2026-08-13,put,203,0.3827,58,1095.0
2026-06-16,61125,2026-08-13,put,5,0.3816,58,1115.0
2026-06-16,61250,2026-08-13,put,5,0.3805,58,1135.0
2026-06-16,61375,2026-08-13,put,5,0.3793,58,1155.0
2026-06-16,61500,2026-08-13,put,140,0.3781,58,1175.0
2026-06-16,61625,2026-08-13,put,10,0.3769,58,1195.0
2026-06-16,61750,2026-08-13,put,5,0.3762,58,1220.0
2026-06-16,61875,2026-08-13,put,44,0.3756,58,1245.0
2026-06-16,62000,2026-08-13,put,570,0.3742,58,1265.0
2026-06-16,62125,2026-08-13,put,5,0.3734,58,1290.0
2026-06-16,62250,2026-08-13,put,5,0.3719,58,1310.0
2026-06-16,62375,2026-08-13,put,5,0.3711,58,1335.0
2026-06-16,62500,2026-08-13,put,1168,0.3707,58,1365.0
2026-06-16,62625,2026-08-13,put,2,0.3691,58,1385.0
2026-06-16,62750,2026-08-13,put,310,0.3681,58,1410.0
2026-06-16,62875,2026-08-13,put,5,0.3676,58,1440.0
2026-06-16,63000,2026-08-13,put,1327,0.3665,58,1465.0
2026-06-16,63500,2026-08-13,put,630,0.3633,58,1580.0
2026-06-16,64000,2026-08-13,put,1301,0.3592,58,1695.0
2026-06-16,65000,2026-08-13,put,525,0.352,58,1955.0
2026-06-16,65500,2026-08-13,put,715,0.3481,58,2095.0
2026-06-16,66000,2026-08-13,put,2,0.3449,58,2250.0
2026-06-16,66500,2026-08-13,put,104,0.3414,58,2410.0
2026-06-16,67000,2026-08-13,put,117,0.3297,58,2495.0
2026-06-16,67250,2026-08-13,put,5,0.3363,58,2670.0
2026-06-16,67750,2026-08-13,put,11,0.3338,58,2865.0
2026-06-16,68000,2026-08-13,put,1,0.3329,58,2970.0
2026-06-16,69000,2026-08-13,put,800,0.3273,58,3395.0
2026-06-16,69500,2026-08-13,put,1,0.3273,58,3655.0
2026-06-16,70000,2026-08-13,put,56,0.3268,58,3920.0
2026-06-16,71000,2026-08-13,put,1,0.322,58,4440.0
2026-06-16,20000,2026-09-10,put,805,0.9333,86,15.0
2026-06-16,22000,2026-09-10,put,3,0.8901,86,20.0
2026-06-16,23000,2026-09-10,put,3,0.8657,86,22.0
2026-06-16,24000,2026-09-10,put,5,0.849,86,26.0
2026-06-16,26000,2026-09-10,put,117,0.8096,86,33.0
2026-06-16,28000,2026-09-10,put,16,0.7735,86,42.0
2026-06-16,28750,2026-09-10,put,65,0.7628,86,47.0
2026-06-16,29000,2026-09-10,put,19,0.7578,86,48.0
2026-06-16,30000,2026-09-10,put,3493,0.7429,86,55.0
2026-06-16,30500,2026-09-10,put,86,0.7343,86,58.0
2026-06-16,32000,2026-09-10,put,2,0.7121,86,70.0
2026-06-16,33000,2026-09-10,put,130,0.6974,86,79.0
2026-06-16,34000,2026-09-10,put,12,0.6832,86,89.0
2026-06-16,34750,2026-09-10,put,69,0.6714,86,96.0
2026-06-16,35000,2026-09-10,put,1067,0.6681,86,99.0
2026-06-16,35750,2026-09-10,put,50,0.6568,86,107.0
2026-06-16,36000,2026-09-10,put,12,0.6524,86,109.0
2026-06-16,36750,2026-09-10,put,60,0.6416,86,118.0
2026-06-16,37000,2026-09-10,put,501,0.6379,86,121.0
2026-06-16,37500,2026-09-10,put,2,0.6304,86,127.0
2026-06-16,37750,2026-09-10,put,1,0.6266,86,130.0
2026-06-16,38000,2026-09-10,put,703,0.6228,86,133.0
2026-06-16,38500,2026-09-10,put,231,0.6151,86,139.0
2026-06-16,39000,2026-09-10,put,61,0.6079,86,146.0
2026-06-16,39250,2026-09-10,put,168,0.6039,86,149.0
2026-06-16,39500,2026-09-10,put,250,0.6006,86,153.0
2026-06-16,40000,2026-09-10,put,2303,0.5931,86,160.0
2026-06-16,40250,2026-09-10,put,1,0.589,86,163.0
2026-06-16,40500,2026-09-10,put,79,0.5838,86,164.0
2026-06-16,40750,2026-09-10,put,130,0.5797,86,167.0
2026-06-16,41000,2026-09-10,put,862,0.5756,86,170.0
2026-06-16,41500,2026-09-10,put,1,0.5679,86,177.0
2026-06-16,42000,2026-09-10,put,2335,0.5601,86,184.0
2026-06-16,43000,2026-09-10,put,907,0.5443,86,198.0
2026-06-16,43250,2026-09-10,put,60,0.5405,86,202.0
2026-06-16,43500,2026-09-10,put,548,0.5362,86,205.0
2026-06-16,44000,2026-09-10,put,1628,0.5286,86,213.0
2026-06-16,45000,2026-09-10,put,1788,0.5127,86,228.0
2026-06-16,45500,2026-09-10,put,1,0.5048,86,236.0
2026-06-16,45750,2026-09-10,put,30,0.5012,86,241.0
2026-06-16,46000,2026-09-10,put,2190,0.4973,86,245.0
2026-06-16,46250,2026-09-10,put,1,0.4933,86,249.0
2026-06-16,46500,2026-09-10,put,340,0.4904,86,256.0
2026-06-16,46750,2026-09-10,put,1,0.4878,86,264.0
2026-06-16,47000,2026-09-10,put,515,0.4855,86,273.0
2026-06-16,47250,2026-09-10,put,1,0.4821,86,279.0
2026-06-16,47500,2026-09-10,put,1015,0.4796,86,288.0
2026-06-16,47750,2026-09-10,put,1,0.4768,86,296.0
2026-06-16,48000,2026-09-10,put,3254,0.4758,86,310.0
2026-06-16,48500,2026-09-10,put,640,0.4694,86,325.0
2026-06-16,49000,2026-09-10,put,1381,0.4643,86,345.0
2026-06-16,49750,2026-09-10,put,6,0.456,86,375.0
2026-06-16,50000,2026-09-10,put,7366,0.4545,86,390.0
2026-06-16,50500,2026-09-10,put,850,0.4484,86,410.0
2026-06-16,50750,2026-09-10,put,30,0.4454,86,420.0
2026-06-16,51000,2026-09-10,put,912,0.441,86,425.0
2026-06-16,51250,2026-09-10,put,230,0.439,86,440.0
2026-06-16,52000,2026-09-10,put,1490,0.4358,86,500.0
2026-06-16,52250,2026-09-10,put,37,0.4344,86,520.0
2026-06-16,52500,2026-09-10,put,12,0.4329,86,540.0
2026-06-16,52750,2026-09-10,put,3,0.4312,86,560.0
2026-06-16,53000,2026-09-10,put,1449,0.4295,86,580.0
2026-06-16,53250,2026-09-10,put,7,0.4266,86,595.0
2026-06-16,53500,2026-09-10,put,277,0.4246,86,615.0
2026-06-16,53750,2026-09-10,put,75,0.4216,86,630.0
2026-06-16,54000,2026-09-10,put,2459,0.4195,86,650.0
2026-06-16,54250,2026-09-10,put,1,0.4163,86,665.0
2026-06-16,54500,2026-09-10,put,26,0.414,86,685.0
2026-06-16,54750,2026-09-10,put,210,0.4115,86,705.0
2026-06-16,55000,2026-09-10,put,2022,0.409,86,725.0
2026-06-16,55250,2026-09-10,put,1,0.4064,86,745.0
2026-06-16,55500,2026-09-10,put,200,0.4061,86,780.0
2026-06-16,56000,2026-09-10,put,1623,0.4019,86,830.0
2026-06-16,56250,2026-09-10,put,1,0.3997,86,855.0
2026-06-16,56500,2026-09-10,put,56,0.3973,86,880.0
2026-06-16,57000,2026-09-10,put,2665,0.393,86,935.0
2026-06-16,57250,2026-09-10,put,6,0.3897,86,955.0
2026-06-16,57500,2026-09-10,put,384,0.3883,86,990.0
2026-06-16,57750,2026-09-10,put,100,0.3861,86,1020.0
2026-06-16,58000,2026-09-10,put,1369,0.3845,86,1055.0
2026-06-16,58250,2026-09-10,put,6,0.3827,86,1090.0
2026-06-16,58500,2026-09-10,put,203,0.3809,86,1125.0
2026-06-16,59000,2026-09-10,put,1161,0.3791,86,1215.0
2026-06-16,59500,2026-09-10,put,8,0.3774,86,1310.0
2026-06-16,60000,2026-09-10,put,2536,0.3716,86,1375.0
2026-06-16,60500,2026-09-10,put,1,0.3666,86,1450.0
2026-06-16,60750,2026-09-10,put,120,0.3647,86,1495.0
2026-06-16,61000,2026-09-10,put,715,0.3622,86,1535.0
2026-06-16,62000,2026-09-10,put,1302,0.3545,86,1730.0
