date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-09-10,20000,2026-10-08,put,regular,691,1.2366,28,1.0
2026-09-10,22500,2026-10-08,put,regular,49,1.1155,28,1.0
2026-09-10,25000,2026-10-08,put,regular,1483,1.0073,28,1.0
2026-09-10,26000,2026-10-08,put,regular,36,0.967,28,1.0
2026-09-10,27000,2026-10-08,put,regular,38,0.9773,28,2.0
2026-09-10,28000,2026-10-08,put,regular,18,0.9381,28,2.0
2026-09-10,29000,2026-10-08,put,regular,13,0.9003,28,2.0
2026-09-10,30000,2026-10-08,put,regular,6017,0.8923,28,3.0
2026-09-10,31000,2026-10-08,put,regular,20,0.8769,28,4.0
2026-09-10,32000,2026-10-08,put,regular,51,0.8408,28,4.0
2026-09-10,33000,2026-10-08,put,regular,2721,0.8218,28,5.0
2026-09-10,34000,2026-10-08,put,regular,26,0.8004,28,6.0
2026-09-10,35000,2026-10-08,put,regular,2033,0.7774,28,7.0
2026-09-10,36000,2026-10-08,put,regular,42,0.7533,28,8.0
2026-09-10,37000,2026-10-08,put,regular,188,0.7363,28,10.0
2026-09-10,38000,2026-10-08,put,regular,28,0.7167,28,12.0
2026-09-10,39000,2026-10-08,put,regular,105,0.6954,28,14.0
2026-09-10,40000,2026-10-08,put,regular,4195,0.6773,28,17.0
2026-09-10,41000,2026-10-08,put,regular,143,0.6572,28,20.0
2026-09-10,42000,2026-10-08,put,regular,165,0.6288,28,21.0
2026-09-10,42750,2026-10-08,put,regular,31,0.6084,28,22.0
2026-09-10,43000,2026-10-08,put,regular,178,0.6186,28,28.0
2026-09-10,43250,2026-10-08,put,regular,15,0.599,28,24.0
2026-09-10,43500,2026-10-08,put,regular,15,0.597,28,26.0
2026-09-10,43750,2026-10-08,put,regular,13,0.5892,28,26.0
2026-09-10,44000,2026-10-08,put,regular,253,0.5944,28,31.0
2026-09-10,44250,2026-10-08,put,regular,36,0.5912,28,33.0
2026-09-10,44500,2026-10-08,put,regular,1,0.5856,28,34.0
2026-09-10,44750,2026-10-08,put,regular,37,0.5841,28,37.0
2026-09-10,45000,2026-10-08,put,regular,2322,0.5762,28,37.0
2026-09-10,45250,2026-10-08,put,regular,29,0.5723,28,39.0
2026-09-10,45500,2026-10-08,put,regular,212,0.5643,28,39.0
2026-09-10,45750,2026-10-08,put,regular,43,0.5621,28,42.0
2026-09-10,46000,2026-10-08,put,regular,362,0.5595,28,45.0
2026-09-10,46250,2026-10-08,put,regular,13,0.5515,28,45.0
2026-09-10,46500,2026-10-08,put,regular,157,0.5486,28,48.0
2026-09-10,46750,2026-10-08,put,regular,131,0.5438,28,50.0
2026-09-10,47000,2026-10-08,put,regular,405,0.5389,28,52.0
2026-09-10,47250,2026-10-08,put,regular,26,0.5339,28,54.0
2026-09-10,47500,2026-10-08,put,regular,30,0.5288,28,56.0
2026-09-10,47750,2026-10-08,put,regular,40,0.5236,28,58.0
2026-09-10,48000,2026-10-08,put,regular,751,0.5195,28,61.0
2026-09-10,48250,2026-10-08,put,regular,52,0.5141,28,63.0
2026-09-10,48500,2026-10-08,put,regular,198,0.5098,28,66.0
2026-09-10,48750,2026-10-08,put,regular,24,0.5053,28,69.0
2026-09-10,49000,2026-10-08,put,regular,253,0.4995,28,71.0
2026-09-10,49250,2026-10-08,put,regular,75,0.4959,28,75.0
2026-09-10,49500,2026-10-08,put,regular,204,0.4899,28,77.0
2026-09-10,49750,2026-10-08,put,regular,63,0.4859,28,81.0
2026-09-10,50000,2026-10-08,put,regular,1117,0.4798,28,83.0
2026-09-10,50250,2026-10-08,put,regular,65,0.4764,28,88.0
2026-09-10,50500,2026-10-08,put,regular,417,0.4701,28,90.0
2026-09-10,50750,2026-10-08,put,regular,51,0.4664,28,95.0
2026-09-10,51000,2026-10-08,put,regular,437,0.4616,28,99.0
2026-09-10,51250,2026-10-08,put,regular,83,0.4574,28,104.0
2026-09-10,51500,2026-10-08,put,regular,438,0.4523,28,108.0
2026-09-10,51750,2026-10-08,put,regular,75,0.4471,28,112.0
2026-09-10,52000,2026-10-08,put,regular,1820,0.4431,28,118.0
2026-09-10,52250,2026-10-08,put,regular,46,0.439,28,124.0
2026-09-10,52500,2026-10-08,put,regular,314,0.434,28,129.0
2026-09-10,52750,2026-10-08,put,regular,122,0.4282,28,133.0
2026-09-10,53000,2026-10-08,put,regular,1335,0.4266,28,144.0
2026-09-10,53250,2026-10-08,put,regular,73,0.4205,28,148.0
2026-09-10,53500,2026-10-08,put,regular,352,0.4176,28,158.0
2026-09-10,53750,2026-10-08,put,regular,20,0.4113,28,162.0
2026-09-10,54000,2026-10-08,put,regular,890,0.4069,28,170.0
2026-09-10,54250,2026-10-08,put,regular,68,0.4018,28,177.0
2026-09-10,54500,2026-10-08,put,regular,633,0.398,28,187.0
2026-09-10,54750,2026-10-08,put,regular,61,0.393,28,195.0
2026-09-10,55000,2026-10-08,put,regular,3510,0.3901,28,208.0
2026-09-10,55250,2026-10-08,put,regular,69,0.3893,28,227.0
2026-09-10,55500,2026-10-08,put,regular,264,0.3816,28,230.0
2026-09-10,55750,2026-10-08,put,regular,92,0.3757,28,238.0
2026-09-10,56000,2026-10-08,put,regular,1172,0.3724,28,253.0
2026-09-10,56250,2026-10-08,put,regular,61,0.3674,28,264.0
2026-09-10,56500,2026-10-08,put,regular,435,0.3638,28,280.0
2026-09-10,56750,2026-10-08,put,regular,99,0.3586,28,292.0
2026-09-10,57000,2026-10-08,put,regular,881,0.3551,28,310.0
2026-09-10,57250,2026-10-08,put,regular,107,0.3519,28,330.0
2026-09-10,57500,2026-10-08,put,regular,335,0.3468,28,345.0
2026-09-10,57750,2026-10-08,put,regular,76,0.3444,28,370.0
2026-09-10,58000,2026-10-08,put,regular,2613,0.3428,28,400.0
2026-09-10,58250,2026-10-08,put,regular,117,0.3368,28,415.0
2026-09-10,58375,2026-10-08,put,regular,483,0.3331,28,420.0
2026-09-10,58500,2026-10-08,put,regular,300,0.3319,28,435.0
2026-09-10,58625,2026-10-08,put,regular,60,0.3293,28,445.0
2026-09-10,58750,2026-10-08,put,regular,47,0.3279,28,460.0
2026-09-10,58875,2026-10-08,put,regular,3,0.3251,28,470.0
2026-09-10,59000,2026-10-08,put,regular,744,0.3235,28,485.0
2026-09-10,59125,2026-10-08,put,regular,63,0.3206,28,495.0
2026-09-10,59250,2026-10-08,put,regular,160,0.3211,28,520.0
2026-09-10,59375,2026-10-08,put,regular,2,0.318,28,530.0
2026-09-10,59500,2026-10-08,put,regular,103,0.3182,28,555.0
2026-09-10,59625,2026-10-08,put,regular,20,0.3138,28,560.0
2026-09-10,59750,2026-10-08,put,regular,60,0.3148,28,590.0
2026-09-10,59875,2026-10-08,put,regular,41,0.3113,28,600.0
2026-09-10,60000,2026-10-08,put,regular,10033,0.314,28,640.0
2026-09-10,60125,2026-10-08,put,regular,5,0.3073,28,635.0
2026-09-10,60250,2026-10-08,put,regular,42,0.3057,28,655.0
2026-09-10,60375,2026-10-08,put,regular,592,0.3049,28,680.0
2026-09-10,60500,2026-10-08,put,regular,302,0.3048,28,710.0
2026-09-10,60625,2026-10-08,put,regular,85,0.3046,28,740.0
2026-09-10,60750,2026-10-08,put,regular,183,0.3015,28,755.0
2026-09-10,60875,2026-10-08,put,regular,4,0.2983,28,770.0
2026-09-10,61000,2026-10-08,put,regular,700,0.2986,28,805.0
2026-09-10,61125,2026-10-08,put,regular,1061,0.2961,28,825.0
2026-09-10,61250,2026-10-08,put,regular,106,0.2952,28,855.0
2026-09-10,61375,2026-10-08,put,regular,118,0.2915,28,870.0
2026-09-10,61500,2026-10-08,put,regular,243,0.2929,28,915.0
2026-09-10,61625,2026-10-08,put,regular,136,0.2899,28,935.0
2026-09-10,61750,2026-10-08,put,regular,298,0.2892,28,970.0
2026-09-10,61875,2026-10-08,put,regular,22,0.2851,28,985.0
2026-09-10,62000,2026-10-08,put,regular,1179,0.2866,28,1035.0
2026-09-10,62250,2026-10-08,put,regular,63,0.2834,28,1100.0
2026-09-10,62375,2026-10-08,put,regular,6,0.2812,28,1130.0
2026-09-10,62500,2026-10-08,put,regular,1611,0.2811,28,1175.0
2026-09-10,62625,2026-10-08,put,regular,130,0.2786,28,1205.0
2026-09-10,62750,2026-10-08,put,regular,196,0.2775,28,1245.0
2026-09-10,62875,2026-10-08,put,regular,86,0.2762,28,1285.0
2026-09-10,63000,2026-10-08,put,regular,1252,0.2754,28,1330.0
2026-09-10,63250,2026-10-08,put,regular,110,0.2728,28,1415.0
2026-09-10,63375,2026-10-08,put,regular,232,0.2693,28,1445.0
2026-09-10,63500,2026-10-08,put,regular,191,0.2694,28,1500.0
2026-09-10,63750,2026-10-08,put,regular,31,0.2668,28,1595.0
2026-09-10,63875,2026-10-08,put,regular,55,0.2642,28,1635.0
2026-09-10,64000,2026-10-08,put,regular,1601,0.2635,28,1690.0
2026-09-10,64125,2026-10-08,put,regular,1030,0.2612,28,1735.0
2026-09-10,64250,2026-10-08,put,regular,105,0.2602,28,1790.0
2026-09-10,64500,2026-10-08,put,regular,464,0.2583,28,1905.0
2026-09-10,64750,2026-10-08,put,regular,3,0.2542,28,2010.0
2026-09-10,65000,2026-10-08,put,regular,2438,0.2521,28,2135.0
2026-09-10,65250,2026-10-08,put,regular,3,0.2478,28,2250.0
2026-09-10,65375,2026-10-08,put,regular,231,0.2393,28,2265.0
2026-09-10,65500,2026-10-08,put,regular,144,0.2456,28,2385.0
2026-09-10,65750,2026-10-08,put,regular,116,0.2527,28,2590.0
2026-09-10,66000,2026-10-08,put,regular,1047,0.2355,28,2635.0
2026-09-10,66250,2026-10-08,put,regular,1,0.2327,28,2785.0
2026-09-10,66375,2026-10-08,put,regular,1,0.2232,28,2810.0
2026-09-10,66500,2026-10-08,put,regular,94,0.2282,28,2930.0
2026-09-10,67000,2026-10-08,put,regular,511,0.2199,28,3245.0
2026-09-10,67250,2026-10-08,put,regular,7010000,0.2321,28,3505.0
2026-09-10,67500,2026-10-08,put,regular,38,0.2288,28,3680.0
2026-09-10,67625,2026-10-08,put,regular,6,0.2,28,3630.0
2026-09-10,67750,2026-10-08,put,regular,9,0.2036,28,3750.0
2026-09-10,68000,2026-10-08,put,regular,542,0.1831,28,3870.0
2026-09-10,68500,2026-10-08,put,regular,3,0.1605,28,4240.0
2026-09-10,69000,2026-10-08,put,regular,210,0.2,28,4630.0
2026-09-10,70000,2026-10-08,put,regular,105,0.2,28,5440.0
2026-09-10,72500,2026-10-08,put,regular,1,0.2,28,7660.0
2026-09-10,73000,2026-10-08,put,regular,10,0.2,28,8130.0
2026-09-10,79000,2026-10-08,put,regular,1,0.2,28,14000.0
2026-09-10,85000,2026-10-08,put,regular,26,0.2,28,19985.0
2026-09-10,20000,2026-11-12,put,regular,100,0.9164,63,4.0
2026-09-10,25000,2026-11-12,put,regular,134,0.8192,63,11.0
2026-09-10,27000,2026-11-12,put,regular,6,0.7488,63,10.0
2026-09-10,28000,2026-11-12,put,regular,46,0.738,63,13.0
2026-09-10,29000,2026-11-12,put,regular,304,0.7192,63,15.0
2026-09-10,30000,2026-11-12,put,regular,4644,0.7194,63,22.0
2026-09-10,35000,2026-11-12,put,regular,694,0.6249,63,39.0
2026-09-10,37000,2026-11-12,put,regular,2,0.5867,63,47.0
2026-09-10,38000,2026-11-12,put,regular,9,0.5827,63,62.0
2026-09-10,39000,2026-11-12,put,regular,100,0.5642,63,68.0
2026-09-10,40000,2026-11-12,put,regular,108,0.5486,63,77.0
2026-09-10,41000,2026-11-12,put,regular,106,0.5331,63,87.0
2026-09-10,42000,2026-11-12,put,regular,354,0.5216,63,103.0
2026-09-10,43000,2026-11-12,put,regular,264,0.5048,63,114.0
2026-09-10,44000,2026-11-12,put,regular,104,0.4912,63,131.0
2026-09-10,44500,2026-11-12,put,regular,101,0.4818,63,136.0
2026-09-10,44750,2026-11-12,put,regular,6,0.4785,63,141.0
2026-09-10,45000,2026-11-12,put,regular,1416,0.4746,63,145.0
2026-09-10,45250,2026-11-12,put,regular,105,0.4712,63,150.0
2026-09-10,45500,2026-11-12,put,regular,104,0.4688,63,157.0
2026-09-10,45750,2026-11-12,put,regular,3,0.4647,63,161.0
2026-09-10,46000,2026-11-12,put,regular,129,0.4589,63,162.0
2026-09-10,46250,2026-11-12,put,regular,4,0.4567,63,170.0
2026-09-10,46500,2026-11-12,put,regular,3,0.452,63,173.0
2026-09-10,46750,2026-11-12,put,regular,4,0.4515,63,185.0
2026-09-10,47000,2026-11-12,put,regular,105,0.4465,63,188.0
2026-09-10,47250,2026-11-12,put,regular,34,0.4443,63,197.0
2026-09-10,47500,2026-11-12,put,regular,130,0.4389,63,199.0
2026-09-10,47750,2026-11-12,put,regular,88,0.4385,63,213.0
2026-09-10,48000,2026-11-12,put,regular,174,0.4334,63,216.0
2026-09-10,48250,2026-11-12,put,regular,13,0.4287,63,220.0
2026-09-10,48500,2026-11-12,put,regular,8,0.4282,63,235.0
2026-09-10,48750,2026-11-12,put,regular,127,0.4222,63,236.0
2026-09-10,49000,2026-11-12,put,regular,269,0.4196,63,246.0
2026-09-10,49250,2026-11-12,put,regular,99,0.4132,63,246.0
2026-09-10,49500,2026-11-12,put,regular,313,0.4128,63,263.0
2026-09-10,49750,2026-11-12,put,regular,60,0.4064,63,263.0
2026-09-10,50000,2026-11-12,put,regular,456,0.405,63,278.0
2026-09-10,50250,2026-11-12,put,regular,62,0.3986,63,278.0
2026-09-10,50500,2026-11-12,put,regular,169,0.4007,63,305.0
2026-09-10,50750,2026-11-12,put,regular,109,0.3972,63,315.0
2026-09-10,51000,2026-11-12,put,regular,611,0.3907,63,315.0
2026-09-10,51250,2026-11-12,put,regular,10,0.3914,63,340.0
2026-09-10,51500,2026-11-12,put,regular,362,0.3848,63,340.0
2026-09-10,51750,2026-11-12,put,regular,51,0.3824,63,355.0
2026-09-10,52000,2026-11-12,put,regular,1948,0.3823,63,380.0
2026-09-10,52250,2026-11-12,put,regular,8,0.377,63,385.0
2026-09-10,52500,2026-11-12,put,regular,462,0.3716,63,390.0
2026-09-10,52750,2026-11-12,put,regular,16,0.3734,63,425.0
2026-09-10,53000,2026-11-12,put,regular,169,0.3667,63,425.0
2026-09-10,53250,2026-11-12,put,regular,19,0.3634,63,440.0
2026-09-10,53500,2026-11-12,put,regular,415,0.36,63,455.0
2026-09-10,53750,2026-11-12,put,regular,40,0.3607,63,490.0
2026-09-10,54000,2026-11-12,put,regular,626,0.3539,63,490.0
2026-09-10,54250,2026-11-12,put,regular,10,0.3491,63,500.0
2026-09-10,54500,2026-11-12,put,regular,801,0.3452,63,515.0
2026-09-10,54750,2026-11-12,put,regular,3,0.3461,63,555.0
2026-09-10,55000,2026-11-12,put,regular,302,0.341,63,565.0
2026-09-10,55250,2026-11-12,put,regular,27,0.3413,63,605.0
2026-09-10,55500,2026-11-12,put,regular,153,0.326,63,560.0
2026-09-10,55750,2026-11-12,put,regular,34,0.3341,63,645.0
2026-09-10,56000,2026-11-12,put,regular,621,0.3303,63,665.0
2026-09-10,56250,2026-11-12,put,regular,42,0.3288,63,700.0
2026-09-10,56500,2026-11-12,put,regular,187,0.3247,63,720.0
2026-09-10,56750,2026-11-12,put,regular,50,0.322,63,750.0
2026-09-10,57000,2026-11-12,put,regular,738,0.3192,63,780.0
2026-09-10,57250,2026-11-12,put,regular,104,0.3161,63,810.0
2026-09-10,57500,2026-11-12,put,regular,426,0.3158,63,860.0
2026-09-10,57750,2026-11-12,put,regular,123,0.3138,63,900.0
2026-09-10,58000,2026-11-12,put,regular,707,0.3081,63,915.0
2026-09-10,58250,2026-11-12,put,regular,71,0.3044,63,945.0
2026-09-10,58500,2026-11-12,put,regular,341,0.3064,63,1020.0
2026-09-10,58750,2026-11-12,put,regular,13,0.3035,63,1060.0
2026-09-10,59000,2026-11-12,put,regular,272,0.2985,63,1085.0
2026-09-10,59250,2026-11-12,put,regular,6,0.2971,63,1140.0
2026-09-10,59500,2026-11-12,put,regular,1965,0.2942,63,1185.0
2026-09-10,59750,2026-11-12,put,regular,1,0.2928,63,1245.0
2026-09-10,60000,2026-11-12,put,regular,563,0.2912,63,1305.0
2026-09-10,60250,2026-11-12,put,regular,17,0.2865,63,1340.0
2026-09-10,60500,2026-11-12,put,regular,103,0.2877,63,1430.0
2026-09-10,60750,2026-11-12,put,regular,28,0.2853,63,1490.0
2026-09-10,61000,2026-11-12,put,regular,621,0.2842,63,1565.0
2026-09-10,61250,2026-11-12,put,regular,15,0.2786,63,1600.0
2026-09-10,61500,2026-11-12,put,regular,18,0.2786,63,1690.0
