date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-10,20000,2026-08-13,put,regular,1614,1.2259,34,2.0
2026-07-10,22000,2026-08-13,put,regular,187,1.1328,34,2.0
2026-07-10,24000,2026-08-13,put,regular,64,1.0479,34,2.0
2026-07-10,25000,2026-08-13,put,regular,5120,1.0407,34,3.0
2026-07-10,26000,2026-08-13,put,regular,25,1.0013,34,3.0
2026-07-10,27000,2026-08-13,put,regular,39,0.9634,34,3.0
2026-07-10,28000,2026-08-13,put,regular,41,0.9492,34,4.0
2026-07-10,29000,2026-08-13,put,regular,23,0.9309,34,5.0
2026-07-10,30000,2026-08-13,put,regular,5823,0.8955,34,5.0
2026-07-10,31000,2026-08-13,put,regular,14,0.8987,34,8.0
2026-07-10,32000,2026-08-13,put,regular,118,0.8739,34,9.0
2026-07-10,33000,2026-08-13,put,regular,51,0.8487,34,10.0
2026-07-10,34000,2026-08-13,put,regular,21,0.8373,34,13.0
2026-07-10,35000,2026-08-13,put,regular,998,0.8106,34,14.0
2026-07-10,36000,2026-08-13,put,regular,62,0.7893,34,16.0
2026-07-10,37000,2026-08-13,put,regular,41,0.7625,34,17.0
2026-07-10,37500,2026-08-13,put,regular,50,0.7515,34,18.0
2026-07-10,38000,2026-08-13,put,regular,1540,0.7526,34,22.0
2026-07-10,38500,2026-08-13,put,regular,81,0.7512,34,26.0
2026-07-10,39000,2026-08-13,put,regular,119,0.7481,34,30.0
2026-07-10,39500,2026-08-13,put,regular,2,0.7488,34,36.0
2026-07-10,39750,2026-08-13,put,regular,1,0.7484,34,39.0
2026-07-10,40000,2026-08-13,put,regular,1147,0.7167,34,30.0
2026-07-10,40250,2026-08-13,put,regular,7,0.7348,34,40.0
2026-07-10,40500,2026-08-13,put,regular,30,0.7269,34,40.0
2026-07-10,40750,2026-08-13,put,regular,5,0.719,34,40.0
2026-07-10,41000,2026-08-13,put,regular,130,0.7111,34,40.0
2026-07-10,41250,2026-08-13,put,regular,25,0.7033,34,40.0
2026-07-10,41500,2026-08-13,put,regular,8,0.7021,34,43.0
2026-07-10,41750,2026-08-13,put,regular,20,0.7026,34,47.0
2026-07-10,42000,2026-08-13,put,regular,442,0.6986,34,49.0
2026-07-10,42250,2026-08-13,put,regular,1,0.6946,34,51.0
2026-07-10,42500,2026-08-13,put,regular,137,0.6904,34,53.0
2026-07-10,42750,2026-08-13,put,regular,36,0.6844,34,54.0
2026-07-10,43000,2026-08-13,put,regular,119,0.6658,34,48.0
2026-07-10,43250,2026-08-13,put,regular,9,0.6706,34,55.0
2026-07-10,43500,2026-08-13,put,regular,5,0.6694,34,59.0
2026-07-10,43750,2026-08-13,put,regular,3,0.6633,34,60.0
2026-07-10,44000,2026-08-13,put,regular,191,0.6556,34,60.0
2026-07-10,44250,2026-08-13,put,regular,6,0.6832,34,86.0
2026-07-10,44500,2026-08-13,put,regular,206,0.6388,34,59.0
2026-07-10,44750,2026-08-13,put,regular,52,0.672,34,90.0
2026-07-10,45000,2026-08-13,put,regular,1321,0.631,34,64.0
2026-07-10,45250,2026-08-13,put,regular,102,0.6618,34,95.0
2026-07-10,45500,2026-08-13,put,regular,151,0.62,34,67.0
2026-07-10,45750,2026-08-13,put,regular,29,0.6164,34,70.0
2026-07-10,46000,2026-08-13,put,regular,437,0.6152,34,75.0
2026-07-10,46250,2026-08-13,put,regular,14,0.6355,34,100.0
2026-07-10,46500,2026-08-13,put,regular,255,0.6267,34,99.0
2026-07-10,46750,2026-08-13,put,regular,55,0.603,34,84.0
2026-07-10,47000,2026-08-13,put,regular,562,0.5976,34,86.0
2026-07-10,47250,2026-08-13,put,regular,65,0.5954,34,91.0
2026-07-10,47500,2026-08-13,put,regular,252,0.6062,34,110.0
2026-07-10,47750,2026-08-13,put,regular,42,0.5862,34,97.0
2026-07-10,48000,2026-08-13,put,regular,701,0.5805,34,99.0
2026-07-10,48250,2026-08-13,put,regular,119,0.6008,34,131.0
2026-07-10,48500,2026-08-13,put,regular,228,0.5709,34,105.0
2026-07-10,48750,2026-08-13,put,regular,152,0.5695,34,112.0
2026-07-10,49000,2026-08-13,put,regular,1199,0.5644,34,115.0
2026-07-10,49250,2026-08-13,put,regular,141,0.5815,34,147.0
2026-07-10,49500,2026-08-13,put,regular,568,0.5549,34,122.0
2026-07-10,49750,2026-08-13,put,regular,34,0.5542,34,131.0
2026-07-10,50000,2026-08-13,put,regular,3263,0.5495,34,135.0
2026-07-10,50250,2026-08-13,put,regular,77,0.5433,34,137.0
2026-07-10,50500,2026-08-13,put,regular,235,0.5391,34,142.0
2026-07-10,50750,2026-08-13,put,regular,807,0.5301,34,140.0
2026-07-10,51000,2026-08-13,put,regular,413,0.5311,34,153.0
2026-07-10,51250,2026-08-13,put,regular,51,0.5446,34,188.0
2026-07-10,51500,2026-08-13,put,regular,139,0.5232,34,165.0
2026-07-10,51750,2026-08-13,put,regular,43,0.5143,34,163.0
2026-07-10,52000,2026-08-13,put,regular,604,0.516,34,179.0
2026-07-10,52250,2026-08-13,put,regular,7,0.5275,34,215.0
2026-07-10,52500,2026-08-13,put,regular,328,0.5118,34,200.0
2026-07-10,52750,2026-08-13,put,regular,3,0.5029,34,198.0
2026-07-10,53000,2026-08-13,put,regular,1062,0.5007,34,209.0
2026-07-10,53250,2026-08-13,put,regular,9,0.5108,34,247.0
2026-07-10,53500,2026-08-13,put,regular,233,0.4959,34,232.0
2026-07-10,53750,2026-08-13,put,regular,8,0.4907,34,238.0
2026-07-10,54000,2026-08-13,put,regular,379,0.4863,34,246.0
2026-07-10,54250,2026-08-13,put,regular,9,0.4826,34,256.0
2026-07-10,54500,2026-08-13,put,regular,333,0.4791,34,267.0
2026-07-10,54750,2026-08-13,put,regular,14,0.4779,34,284.0
2026-07-10,55000,2026-08-13,put,regular,2035,0.4721,34,290.0
2026-07-10,55250,2026-08-13,put,regular,12,0.4696,34,305.0
2026-07-10,55500,2026-08-13,put,regular,223,0.4651,34,315.0
2026-07-10,55750,2026-08-13,put,regular,1006,0.4639,34,335.0
2026-07-10,56000,2026-08-13,put,regular,1214,0.459,34,345.0
2026-07-10,56250,2026-08-13,put,regular,25,0.4573,34,365.0
2026-07-10,56500,2026-08-13,put,regular,36,0.4521,34,375.0
2026-07-10,56750,2026-08-13,put,regular,33,0.4483,34,390.0
2026-07-10,56875,2026-08-13,put,regular,9,0.4471,34,400.0
2026-07-10,57000,2026-08-13,put,regular,535,0.4459,34,410.0
2026-07-10,57125,2026-08-13,put,regular,1,0.4431,34,415.0
2026-07-10,57250,2026-08-13,put,regular,19,0.4446,34,435.0
2026-07-10,57375,2026-08-13,put,regular,13,0.4417,34,440.0
2026-07-10,57500,2026-08-13,put,regular,430,0.4402,34,450.0
2026-07-10,57625,2026-08-13,put,regular,3,0.44,34,465.0
2026-07-10,57750,2026-08-13,put,regular,8,0.4384,34,475.0
2026-07-10,57875,2026-08-13,put,regular,1,0.438,34,490.0
2026-07-10,58000,2026-08-13,put,regular,1482,0.4349,34,495.0
2026-07-10,58250,2026-08-13,put,regular,8,0.4325,34,520.0
2026-07-10,58375,2026-08-13,put,regular,11,0.4281,34,520.0
2026-07-10,58500,2026-08-13,put,regular,135,0.4274,34,535.0
2026-07-10,58625,2026-08-13,put,regular,4,0.4241,34,540.0
2026-07-10,58750,2026-08-13,put,regular,8,0.4245,34,560.0
2026-07-10,58875,2026-08-13,put,regular,13,0.4247,34,580.0
2026-07-10,59000,2026-08-13,put,regular,521,0.4214,34,585.0
2026-07-10,59125,2026-08-13,put,regular,34,0.418,34,590.0
2026-07-10,59250,2026-08-13,put,regular,70,0.4191,34,615.0
2026-07-10,59375,2026-08-13,put,regular,12,0.4146,34,615.0
2026-07-10,59500,2026-08-13,put,regular,841,0.4166,34,645.0
2026-07-10,59625,2026-08-13,put,regular,10,0.412,34,645.0
2026-07-10,59750,2026-08-13,put,regular,11,0.4138,34,675.0
2026-07-10,59875,2026-08-13,put,regular,13,0.4102,34,680.0
2026-07-10,60000,2026-08-13,put,regular,4194,0.4127,34,715.0
2026-07-10,60125,2026-08-13,put,regular,100,0.4111,34,730.0
2026-07-10,60250,2026-08-13,put,regular,6,0.4083,34,740.0
2026-07-10,60375,2026-08-13,put,regular,7,0.4046,34,745.0
2026-07-10,60500,2026-08-13,put,regular,109,0.4057,34,775.0
2026-07-10,60625,2026-08-13,put,regular,112,0.4019,34,780.0
2026-07-10,60750,2026-08-13,put,regular,31,0.4028,34,810.0
2026-07-10,61000,2026-08-13,put,regular,1214,0.4005,34,850.0
2026-07-10,61125,2026-08-13,put,regular,11,0.3974,34,860.0
2026-07-10,61250,2026-08-13,put,regular,1,0.3988,34,895.0
2026-07-10,61375,2026-08-13,put,regular,5,0.3947,34,900.0
2026-07-10,61500,2026-08-13,put,regular,233,0.3959,34,935.0
2026-07-10,61750,2026-08-13,put,regular,9,0.3927,34,975.0
2026-07-10,61875,2026-08-13,put,regular,5,0.3919,34,1000.0
2026-07-10,62000,2026-08-13,put,regular,3215,0.3909,34,1025.0
2026-07-10,62125,2026-08-13,put,regular,125,0.3899,34,1050.0
2026-07-10,62250,2026-08-13,put,regular,125,0.3855,34,1055.0
2026-07-10,62375,2026-08-13,put,regular,3,0.3835,34,1075.0
2026-07-10,62500,2026-08-13,put,regular,1265,0.3815,34,1095.0
2026-07-10,62625,2026-08-13,put,regular,16,0.3842,34,1145.0
2026-07-10,62750,2026-08-13,put,regular,311,0.3827,34,1170.0
2026-07-10,62875,2026-08-13,put,regular,10,0.3797,34,1185.0
2026-07-10,63000,2026-08-13,put,regular,2778,0.3766,34,1200.0
2026-07-10,63125,2026-08-13,put,regular,25,0.3803,34,1260.0
2026-07-10,63250,2026-08-13,put,regular,10,0.3778,34,1280.0
2026-07-10,63375,2026-08-13,put,regular,28,0.3782,34,1320.0
2026-07-10,63500,2026-08-13,put,regular,509,0.3777,34,1355.0
