date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-15,20000,2026-08-13,put,regular,1981,1.2706,29,1.0
2026-07-15,22000,2026-08-13,put,regular,229,1.2352,29,2.0
2026-07-15,24000,2026-08-13,put,regular,221,1.1434,29,2.0
2026-07-15,25000,2026-08-13,put,regular,5332,1.1003,29,2.0
2026-07-15,26000,2026-08-13,put,regular,73,1.0931,29,3.0
2026-07-15,27000,2026-08-13,put,regular,93,1.0522,29,3.0
2026-07-15,28000,2026-08-13,put,regular,244,1.037,29,4.0
2026-07-15,29000,2026-08-13,put,regular,138,1.0172,29,5.0
2026-07-15,30000,2026-08-13,put,regular,5852,0.9789,29,5.0
2026-07-15,31000,2026-08-13,put,regular,277,0.9572,29,6.0
2026-07-15,32000,2026-08-13,put,regular,286,0.9455,29,8.0
2026-07-15,33000,2026-08-13,put,regular,102,0.9093,29,8.0
2026-07-15,34000,2026-08-13,put,regular,107,0.8931,29,10.0
2026-07-15,35000,2026-08-13,put,regular,1503,0.8583,29,10.0
2026-07-15,36000,2026-08-13,put,regular,99,0.8397,29,12.0
2026-07-15,37000,2026-08-13,put,regular,55,0.8251,29,15.0
2026-07-15,37500,2026-08-13,put,regular,50,0.8083,29,15.0
2026-07-15,37750,2026-08-13,put,regular,1,0.8055,29,16.0
2026-07-15,38000,2026-08-13,put,regular,1597,0.7972,29,16.0
2026-07-15,38250,2026-08-13,put,regular,2,0.7942,29,17.0
2026-07-15,38500,2026-08-13,put,regular,81,0.7859,29,17.0
2026-07-15,38750,2026-08-13,put,regular,1,0.7777,29,17.0
2026-07-15,39000,2026-08-13,put,regular,157,0.7744,29,18.0
2026-07-15,39500,2026-08-13,put,regular,2,0.7671,29,20.0
2026-07-15,39750,2026-08-13,put,regular,2,0.7632,29,21.0
2026-07-15,40000,2026-08-13,put,regular,729,0.7551,29,21.0
2026-07-15,40250,2026-08-13,put,regular,7,0.751,29,22.0
2026-07-15,40500,2026-08-13,put,regular,30,0.7429,29,22.0
2026-07-15,40750,2026-08-13,put,regular,12,0.727,29,20.0
2026-07-15,41000,2026-08-13,put,regular,139,0.7307,29,23.0
2026-07-15,41250,2026-08-13,put,regular,25,0.7263,29,24.0
