date,strike,expiry,type,oi,iv,days_to_expiry,settlement
2026-07-03,20000,2026-07-09,put,2096,2.834,6,1.0
2026-07-03,22000,2026-07-09,put,439,2.6231,6,1.0
2026-07-03,24000,2026-07-09,put,629,2.4309,6,1.0
2026-07-03,25000,2026-07-09,put,2970,2.3408,6,1.0
2026-07-03,26000,2026-07-09,put,385,2.2542,6,1.0
2026-07-03,27000,2026-07-09,put,297,2.1709,6,1.0
2026-07-03,28000,2026-07-09,put,143,2.0907,6,1.0
2026-07-03,29000,2026-07-09,put,280,2.0133,6,1.0
2026-07-03,30000,2026-07-09,put,2633,1.9385,6,1.0
2026-07-03,31000,2026-07-09,put,189,1.8662,6,1.0
2026-07-03,32000,2026-07-09,put,622,1.7961,6,1.0
2026-07-03,33000,2026-07-09,put,312,1.7282,6,1.0
2026-07-03,34000,2026-07-09,put,121,1.6622,6,1.0
2026-07-03,35000,2026-07-09,put,2208,1.5982,6,1.0
2026-07-03,35500,2026-07-09,put,106,1.5668,6,1.0
2026-07-03,35750,2026-07-09,put,1,1.5513,6,1.0
2026-07-03,36000,2026-07-09,put,776,1.5359,6,1.0
2026-07-03,36250,2026-07-09,put,1,1.6017,6,2.0
2026-07-03,36500,2026-07-09,put,114,1.5857,6,2.0
2026-07-03,36750,2026-07-09,put,12,1.5699,6,2.0
2026-07-03,37000,2026-07-09,put,112,1.5542,6,2.0
2026-07-03,37250,2026-07-09,put,4,1.5385,6,2.0
2026-07-03,37500,2026-07-09,put,107,1.523,6,2.0
2026-07-03,37750,2026-07-09,put,3,1.5075,6,2.0
2026-07-03,38000,2026-07-09,put,167,1.4922,6,2.0
2026-07-03,38250,2026-07-09,put,3,1.477,6,2.0
2026-07-03,38500,2026-07-09,put,232,1.4618,6,2.0
2026-07-03,38750,2026-07-09,put,1,1.4468,6,2.0
2026-07-03,39000,2026-07-09,put,720,1.4318,6,2.0
2026-07-03,39250,2026-07-09,put,1,1.4169,6,2.0
2026-07-03,39500,2026-07-09,put,60,1.4022,6,2.0
2026-07-03,39750,2026-07-09,put,34,1.3875,6,2.0
2026-07-03,40000,2026-07-09,put,2665,1.3729,6,2.0
2026-07-03,40250,2026-07-09,put,15,1.3584,6,2.0
2026-07-03,40500,2026-07-09,put,171,1.3439,6,2.0
2026-07-03,40750,2026-07-09,put,17,1.3744,6,3.0
2026-07-03,41000,2026-07-09,put,118,1.3597,6,3.0
2026-07-03,41250,2026-07-09,put,57,1.3451,6,3.0
2026-07-03,41500,2026-07-09,put,218,1.3306,6,3.0
2026-07-03,41750,2026-07-09,put,13,1.3162,6,3.0
2026-07-03,42000,2026-07-09,put,338,1.3018,6,3.0
2026-07-03,42250,2026-07-09,put,19,1.3199,6,4.0
2026-07-03,42500,2026-07-09,put,207,1.3054,6,4.0
2026-07-03,42750,2026-07-09,put,68,1.2909,6,4.0
2026-07-03,43000,2026-07-09,put,839,1.2766,6,4.0
2026-07-03,43250,2026-07-09,put,25,1.2623,6,4.0
2026-07-03,43500,2026-07-09,put,102,1.2481,6,4.0
2026-07-03,43750,2026-07-09,put,27,1.2339,6,4.0
2026-07-03,44000,2026-07-09,put,408,1.2199,6,4.0
2026-07-03,44250,2026-07-09,put,82,1.2304,6,5.0
2026-07-03,44500,2026-07-09,put,474,1.2163,6,5.0
2026-07-03,44750,2026-07-09,put,47,1.2022,6,5.0
2026-07-03,45000,2026-07-09,put,2400,1.1882,6,5.0
2026-07-03,45250,2026-07-09,put,25,1.1742,6,5.0
2026-07-03,45500,2026-07-09,put,225,1.1803,6,6.0
2026-07-03,45750,2026-07-09,put,17,1.1663,6,6.0
2026-07-03,46000,2026-07-09,put,709,1.1524,6,6.0
2026-07-03,46250,2026-07-09,put,79,1.1385,6,6.0
2026-07-03,46500,2026-07-09,put,329,1.1415,6,7.0
2026-07-03,46750,2026-07-09,put,4,1.1276,6,7.0
2026-07-03,47000,2026-07-09,put,1036,1.1137,6,7.0
2026-07-03,47250,2026-07-09,put,47,1.1146,6,8.0
2026-07-03,47500,2026-07-09,put,186,1.1007,6,8.0
2026-07-03,47750,2026-07-09,put,163,1.1,6,9.0
2026-07-03,48000,2026-07-09,put,2947,1.0589,6,7.0
2026-07-03,48250,2026-07-09,put,30,1.084,6,10.0
2026-07-03,48500,2026-07-09,put,770,1.0701,6,10.0
2026-07-03,48750,2026-07-09,put,24,1.0562,6,10.0
2026-07-03,49000,2026-07-09,put,511,1.0424,6,10.0
2026-07-03,49250,2026-07-09,put,43,1.0392,6,11.0
2026-07-03,49500,2026-07-09,put,369,1.015,6,10.0
2026-07-03,49750,2026-07-09,put,18,1.0212,6,12.0
2026-07-03,50000,2026-07-09,put,2284,0.998,6,11.0
2026-07-03,50250,2026-07-09,put,17,1.0108,6,14.0
2026-07-03,50500,2026-07-09,put,102,0.997,6,14.0
2026-07-03,50750,2026-07-09,put,6,0.9831,6,14.0
2026-07-03,51000,2026-07-09,put,1393,0.9694,6,14.0
2026-07-03,51250,2026-07-09,put,7,0.9557,6,14.0
2026-07-03,51500,2026-07-09,put,801,0.9495,6,15.0
2026-07-03,51750,2026-07-09,put,8,0.9495,6,17.0
2026-07-03,52000,2026-07-09,put,1152,0.9421,6,18.0
2026-07-03,52250,2026-07-09,put,101,0.9343,6,19.0
2026-07-03,52500,2026-07-09,put,776,0.9262,6,20.0
2026-07-03,52750,2026-07-09,put,19,0.9178,6,21.0
2026-07-03,52875,2026-07-09,put,2,0.9161,6,22.0
2026-07-03,53000,2026-07-09,put,4067,0.8747,6,16.0
2026-07-03,53125,2026-07-09,put,4,0.9072,6,23.0
2026-07-03,53250,2026-07-09,put,406,0.9002,6,23.0
2026-07-03,53375,2026-07-09,put,163,0.8981,6,24.0
2026-07-03,53500,2026-07-09,put,209,0.8911,6,24.0
2026-07-03,53625,2026-07-09,put,4,0.8888,6,25.0
2026-07-03,53750,2026-07-09,put,18,0.8818,6,25.0
2026-07-03,53875,2026-07-09,put,110,0.8792,6,26.0
2026-07-03,54000,2026-07-09,put,783,0.8722,6,26.0
2026-07-03,54125,2026-07-09,put,8,0.8695,6,27.0
2026-07-03,54250,2026-07-09,put,17,0.8625,6,27.0
2026-07-03,54375,2026-07-09,put,22,0.8597,6,28.0
2026-07-03,54500,2026-07-09,put,282,0.8526,6,28.0
2026-07-03,54625,2026-07-09,put,3,0.8496,6,29.0
2026-07-03,54750,2026-07-09,put,18,0.8426,6,29.0
2026-07-03,54875,2026-07-09,put,7,0.8394,6,30.0
2026-07-03,55000,2026-07-09,put,3438,0.8124,6,25.0
2026-07-03,55125,2026-07-09,put,100,0.8254,6,30.0
2026-07-03,55250,2026-07-09,put,9,0.8221,6,31.0
2026-07-03,55375,2026-07-09,put,11,0.815,6,31.0
2026-07-03,55500,2026-07-09,put,504,0.8116,6,32.0
2026-07-03,55625,2026-07-09,put,4,0.808,6,33.0
2026-07-03,55750,2026-07-09,put,8,0.801,6,33.0
2026-07-03,55875,2026-07-09,put,7,0.8038,6,36.0
2026-07-03,56000,2026-07-09,put,1764,0.7998,6,37.0
2026-07-03,56125,2026-07-09,put,4,0.7896,6,36.0
2026-07-03,56250,2026-07-09,put,98,0.7886,6,38.0
2026-07-03,56375,2026-07-09,put,736,0.7845,6,39.0
2026-07-03,56500,2026-07-09,put,414,0.7831,6,41.0
2026-07-03,56625,2026-07-09,put,78,0.7732,6,40.0
2026-07-03,56750,2026-07-09,put,30,0.7688,6,41.0
2026-07-03,56875,2026-07-09,put,15,0.7617,6,41.0
2026-07-03,57000,2026-07-09,put,2297,0.7573,6,42.0
2026-07-03,57250,2026-07-09,put,17,0.7509,6,45.0
2026-07-03,57375,2026-07-09,put,2,0.7673,6,55.0
2026-07-03,57500,2026-07-09,put,584,0.7486,6,50.0
2026-07-03,57625,2026-07-09,put,18,0.7414,6,50.0
2026-07-03,57750,2026-07-09,put,16,0.7341,6,50.0
2026-07-03,57875,2026-07-09,put,42,0.7269,6,50.0
2026-07-03,58000,2026-07-09,put,3477,0.7174,6,49.0
2026-07-03,58125,2026-07-09,put,13,0.7213,6,54.0
2026-07-03,58250,2026-07-09,put,12,0.7182,6,56.0
2026-07-03,58375,2026-07-09,put,13,0.717,6,59.0
2026-07-03,58500,2026-07-09,put,1290,0.7077,6,58.0
2026-07-03,58625,2026-07-09,put,3,0.7119,6,64.0
2026-07-03,58750,2026-07-09,put,9,0.7064,6,65.0
2026-07-03,58875,2026-07-09,put,24,0.7008,6,66.0
2026-07-03,59000,2026-07-09,put,1576,0.6987,6,69.0
2026-07-03,59125,2026-07-09,put,3,0.6947,6,71.0
2026-07-03,59250,2026-07-09,put,9,0.6938,6,75.0
2026-07-03,59375,2026-07-09,put,3,0.6895,6,77.0
2026-07-03,59500,2026-07-09,put,1787,0.6898,6,82.0
2026-07-03,59625,2026-07-09,put,6,0.6837,6,83.0
2026-07-03,59750,2026-07-09,put,25,0.6761,6,83.0
2026-07-03,59875,2026-07-09,put,123,0.6743,6,87.0
2026-07-03,60000,2026-07-09,put,3893,0.6764,6,94.0
2026-07-03,60125,2026-07-09,put,51,0.6767,6,100.0
2026-07-03,60250,2026-07-09,put,300,0.679,6,108.0
2026-07-03,60375,2026-07-09,put,3,0.6736,6,110.0
2026-07-03,60500,2026-07-09,put,1613,0.6533,6,100.0
2026-07-03,60625,2026-07-09,put,103,0.6578,6,110.0
2026-07-03,60750,2026-07-09,put,30,0.6546,6,114.0
2026-07-03,60875,2026-07-09,put,105,0.6513,6,118.0
2026-07-03,61000,2026-07-09,put,1681,0.6543,6,128.0
2026-07-03,61125,2026-07-09,put,4,0.6452,6,127.0
2026-07-03,61250,2026-07-09,put,229,0.6424,6,132.0
2026-07-03,61375,2026-07-09,put,4,0.6493,6,147.0
2026-07-03,61500,2026-07-09,put,946,0.6392,6,145.0
2026-07-03,61625,2026-07-09,put,1,0.645,6,160.0
2026-07-03,61750,2026-07-09,put,11,0.643,6,167.0
2026-07-03,61875,2026-07-09,put,7,0.6398,6,173.0
2026-07-03,62000,2026-07-09,put,2459,0.6288,6,170.0
2026-07-03,62125,2026-07-09,put,42,0.6355,6,188.0
2026-07-03,62250,2026-07-09,put,76,0.6333,6,196.0
2026-07-03,62375,2026-07-09,put,363,0.6309,6,204.0
2026-07-03,62500,2026-07-09,put,477,0.629,6,213.0
2026-07-03,62625,2026-07-09,put,8,0.6181,6,210.0
2026-07-03,62750,2026-07-09,put,21,0.6159,6,219.0
2026-07-03,62875,2026-07-09,put,5,0.6143,6,229.0
2026-07-03,63000,2026-07-09,put,1848,0.6089,6,234.0
2026-07-03,63125,2026-07-09,put,18,0.6094,6,248.0
2026-07-03,63250,2026-07-09,put,34,0.6076,6,259.0
2026-07-03,63375,2026-07-09,put,51,0.6055,6,270.0
2026-07-03,63500,2026-07-09,put,263,0.5939,6,266.0
2026-07-03,63625,2026-07-09,put,13,0.597,6,286.0
2026-07-03,63750,2026-07-09,put,35,0.6019,6,310.0
2026-07-03,63875,2026-07-09,put,3,0.5953,6,315.0
2026-07-03,64000,2026-07-09,put,1738,0.597,6,335.0
2026-07-03,64250,2026-07-09,put,87,0.5911,6,360.0
2026-07-03,64375,2026-07-09,put,8,0.5892,6,375.0
2026-07-03,64500,2026-07-09,put,1057,0.5894,6,395.0
2026-07-03,64625,2026-07-09,put,195,0.5868,6,410.0
2026-07-03,64750,2026-07-09,put,71,0.584,6,425.0
2026-07-03,64875,2026-07-09,put,21,0.5832,6,445.0
2026-07-03,65000,2026-07-09,put,2911,0.5707,6,440.0
2026-07-03,65125,2026-07-09,put,39,0.5807,6,485.0
2026-07-03,65250,2026-07-09,put,40,0.5768,6,500.0
2026-07-03,65375,2026-07-09,put,50,0.5769,6,525.0
2026-07-03,65500,2026-07-09,put,871,0.5849,6,570.0
2026-07-03,65625,2026-07-09,put,2,0.5761,6,575.0
2026-07-03,65750,2026-07-09,put,7,0.5731,6,595.0
2026-07-03,65875,2026-07-09,put,25,0.5719,6,620.0
2026-07-03,66000,2026-07-09,put,1443,0.5722,6,650.0
2026-07-03,66125,2026-07-09,put,283,0.5703,6,675.0
2026-07-03,66250,2026-07-09,put,69,0.5662,6,695.0
2026-07-03,66375,2026-07-09,put,21,0.5673,6,730.0
2026-07-03,66500,2026-07-09,put,1620,0.5751,6,785.0
2026-07-03,66625,2026-07-09,put,15,0.5666,6,795.0
2026-07-03,66750,2026-07-09,put,34,0.5631,6,820.0
2026-07-03,66875,2026-07-09,put,2,0.5662,6,865.0
2026-07-03,67000,2026-07-09,put,1903,0.5571,6,875.0
2026-07-03,67125,2026-07-09,put,20,0.5643,6,935.0
2026-07-03,67250,2026-07-09,put,8,0.5645,6,975.0
2026-07-03,67375,2026-07-09,put,11,0.5611,6,1005.0
2026-07-03,67500,2026-07-09,put,252,0.5463,6,1000.0
2026-07-03,67625,2026-07-09,put,4,0.5613,6,1090.0
2026-07-03,67750,2026-07-09,put,427,0.5616,6,1135.0
2026-07-03,67875,2026-07-09,put,16,0.56,6,1175.0
2026-07-03,68000,2026-07-09,put,1655,0.5536,6,1200.0
2026-07-03,68125,2026-07-09,put,9,0.5648,6,1285.0
2026-07-03,68250,2026-07-09,put,211,0.5652,6,1335.0
2026-07-03,68375,2026-07-09,put,23,0.5622,6,1375.0
2026-07-03,68500,2026-07-09,put,142,0.5764,6,1475.0
2026-07-03,68625,2026-07-09,put,25,0.5683,6,1500.0
2026-07-03,68750,2026-07-09,put,179,0.5657,6,1545.0
2026-07-03,68875,2026-07-09,put,13,0.5614,6,1585.0
2026-07-03,69000,2026-07-09,put,1440,0.5582,6,1630.0
2026-07-03,69125,2026-07-09,put,5,0.5675,6,1720.0
2026-07-03,69250,2026-07-09,put,1247,0.5664,6,1775.0
2026-07-03,69375,2026-07-09,put,59,0.5706,6,1850.0
2026-07-03,69500,2026-07-09,put,820,0.5759,6,1930.0
2026-07-03,69625,2026-07-09,put,24,0.5751,6,1990.0
2026-07-03,69750,2026-07-09,put,519,0.5783,6,2065.0
2026-07-03,69875,2026-07-09,put,24,0.5923,6,2180.0
2026-07-03,70000,2026-07-09,put,1588,0.5709,6,2170.0
2026-07-03,70125,2026-07-09,put,12,0.5969,6,2330.0
2026-07-03,70250,2026-07-09,put,205,0.5889,6,2370.0
2026-07-03,70375,2026-07-09,put,2,0.5918,6,2450.0
2026-07-03,70500,2026-07-09,put,22,0.6071,6,2575.0
2026-07-03,70625,2026-07-09,put,2205000,0.5981,6,2615.0
2026-07-03,70750,2026-07-09,put,2,0.6071,6,2720.0
2026-07-03,70875,2026-07-09,put,1,0.606,6,2790.0
2026-07-03,71000,2026-07-09,put,126,0.6173,6,2905.0
2026-07-03,71125,2026-07-09,put,2,0.6127,6,2965.0
2026-07-03,71250,2026-07-09,put,6,0.6207,6,3070.0
2026-07-03,71375,2026-07-09,put,1,0.6227,6,3155.0
2026-07-03,71500,2026-07-09,put,42,0.6331,6,3270.0
2026-07-03,71625,2026-07-09,put,1,0.6302,6,3340.0
2026-07-03,72000,2026-07-09,put,339,0.6522,6,3660.0
2026-07-03,72500,2026-07-09,put,17,0.6784,6,4085.0
2026-07-03,73000,2026-07-09,put,5,0.6892,6,4470.0
2026-07-03,73500,2026-07-09,put,2,0.7142,6,4910.0
2026-07-03,74000,2026-07-09,put,13,0.7136,6,5280.0
2026-07-03,75000,2026-07-09,put,5,0.8003,6,6300.0
2026-07-03,20000,2026-08-13,put,659,1.176,41,3.0
2026-07-03,22000,2026-08-13,put,64,1.1144,41,4.0
2026-07-03,24000,2026-08-13,put,57,1.0527,41,5.0
2026-07-03,25000,2026-08-13,put,2629,1.0443,41,7.0
2026-07-03,26000,2026-08-13,put,8,1.0294,41,9.0
2026-07-03,27000,2026-08-13,put,9,0.9918,41,9.0
2026-07-03,28000,2026-08-13,put,28,0.9651,41,10.0
2026-07-03,30000,2026-08-13,put,5265,0.9324,41,15.0
2026-07-03,31000,2026-08-13,put,9,0.9206,41,19.0
2026-07-03,32000,2026-08-13,put,79,0.9009,41,22.0
2026-07-03,33000,2026-08-13,put,10,0.8719,41,23.0
2026-07-03,34000,2026-08-13,put,16,0.8511,41,26.0
2026-07-03,35000,2026-08-13,put,315,0.836,41,31.0
2026-07-03,36000,2026-08-13,put,51,0.8132,41,34.0
2026-07-03,37000,2026-08-13,put,41,0.7928,41,38.0
2026-07-03,37500,2026-08-13,put,50,0.7823,41,40.0
2026-07-03,38000,2026-08-13,put,1514,0.7785,41,45.0
2026-07-03,38500,2026-08-13,put,81,0.7653,41,46.0
2026-07-03,39000,2026-08-13,put,114,0.7622,41,52.0
2026-07-03,39500,2026-08-13,put,1,0.7489,41,53.0
2026-07-03,40000,2026-08-13,put,765,0.7411,41,57.0
2026-07-03,40250,2026-08-13,put,7,0.7353,41,58.0
2026-07-03,40500,2026-08-13,put,30,0.7311,41,60.0
2026-07-03,40750,2026-08-13,put,5,0.7253,41,61.0
2026-07-03,41000,2026-08-13,put,128,0.7273,41,67.0
2026-07-03,41250,2026-08-13,put,25,0.7167,41,65.0
2026-07-03,41500,2026-08-13,put,6,0.7138,41,68.0
2026-07-03,41750,2026-08-13,put,20,0.7093,41,70.0
2026-07-03,42000,2026-08-13,put,441,0.7089,41,75.0
2026-07-03,42250,2026-08-13,put,1,0.7001,41,74.0
2026-07-03,42500,2026-08-13,put,175,0.6967,41,77.0
2026-07-03,42750,2026-08-13,put,36,0.6919,41,79.0
2026-07-03,43000,2026-08-13,put,111,0.6908,41,84.0
2026-07-03,43250,2026-08-13,put,8,0.6834,41,84.0
2026-07-03,43500,2026-08-13,put,4,0.6797,41,87.0
2026-07-03,43750,2026-08-13,put,10,0.6758,41,90.0
2026-07-03,44000,2026-08-13,put,165,0.674,41,95.0
2026-07-03,44250,2026-08-13,put,5,0.6667,41,95.0
2026-07-03,44500,2026-08-13,put,205,0.6636,41,99.0
