date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-07-29,20000,2026-08-13,put,regular,2334,1.7201,15,2.0
2026-07-29,22000,2026-08-13,put,regular,477,1.5792,15,2.0
2026-07-29,24000,2026-08-13,put,regular,426,1.4983,15,3.0
2026-07-29,25000,2026-08-13,put,regular,5327,1.4362,15,3.0
2026-07-29,26000,2026-08-13,put,regular,126,1.3765,15,3.0
2026-07-29,27000,2026-08-13,put,regular,187,1.3513,15,4.0
2026-07-29,28000,2026-08-13,put,regular,320,1.3202,15,5.0
2026-07-29,29000,2026-08-13,put,regular,276,1.2856,15,6.0
2026-07-29,30000,2026-08-13,put,regular,5594,1.2487,15,7.0
2026-07-29,31000,2026-08-13,put,regular,354,1.2244,15,9.0
2026-07-29,32000,2026-08-13,put,regular,240,1.1837,15,10.0
2026-07-29,33000,2026-08-13,put,regular,173,1.1531,15,12.0
2026-07-29,34000,2026-08-13,put,regular,142,1.1281,15,15.0
2026-07-29,35000,2026-08-13,put,regular,2148,1.0849,15,16.0
2026-07-29,36000,2026-08-13,put,regular,242,1.0551,15,19.0
2026-07-29,37000,2026-08-13,put,regular,203,1.0229,15,22.0
2026-07-29,37250,2026-08-13,put,regular,2,1.0159,15,23.0
2026-07-29,37500,2026-08-13,put,regular,54,1.0087,15,24.0
2026-07-29,37750,2026-08-13,put,regular,1,1.0013,15,25.0
2026-07-29,38000,2026-08-13,put,regular,1592,0.9937,15,26.0
2026-07-29,38250,2026-08-13,put,regular,5,0.986,15,27.0
2026-07-29,38500,2026-08-13,put,regular,82,0.9738,15,27.0
2026-07-29,38750,2026-08-13,put,regular,3,0.9702,15,29.0
2026-07-29,39000,2026-08-13,put,regular,231,0.9621,15,30.0
2026-07-29,39250,2026-08-13,put,regular,5,0.9578,15,32.0
2026-07-29,39500,2026-08-13,put,regular,7,0.953,15,34.0
2026-07-29,39750,2026-08-13,put,regular,12,0.9408,15,34.0
2026-07-29,40000,2026-08-13,put,regular,2103,0.9357,15,36.0
2026-07-29,40250,2026-08-13,put,regular,8,0.9269,15,37.0
2026-07-29,40500,2026-08-13,put,regular,35,0.9181,15,38.0
2026-07-29,40750,2026-08-13,put,regular,13,0.9123,15,40.0
2026-07-29,41000,2026-08-13,put,regular,169,0.9002,15,40.0
2026-07-29,41250,2026-08-13,put,regular,25,0.8882,15,40.0
2026-07-29,41500,2026-08-13,put,regular,22,0.9038,15,50.0
2026-07-29,41750,2026-08-13,put,regular,20,0.8941,15,51.0
2026-07-29,42000,2026-08-13,put,regular,483,0.882,15,51.0
2026-07-29,42250,2026-08-13,put,regular,1,0.8771,15,54.0
2026-07-29,42500,2026-08-13,put,regular,139,0.874,15,58.0
2026-07-29,42750,2026-08-13,put,regular,37,0.8662,15,60.0
2026-07-29,43000,2026-08-13,put,regular,168,0.8562,15,61.0
2026-07-29,43250,2026-08-13,put,regular,10,0.8462,15,62.0
2026-07-29,43500,2026-08-13,put,regular,12,0.8401,15,65.0
2026-07-29,43750,2026-08-13,put,regular,49,0.8338,15,68.0
2026-07-29,44000,2026-08-13,put,regular,258,0.8102,15,62.0
2026-07-29,44250,2026-08-13,put,regular,8,0.8169,15,72.0
2026-07-29,44500,2026-08-13,put,regular,118,0.8101,15,75.0
2026-07-29,44750,2026-08-13,put,regular,57,0.803,15,78.0
