date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-08-20,20000,2026-09-10,put,regular,1447,1.4548,21,1.0
2026-08-20,21000,2026-09-10,put,regular,289,1.3969,21,1.0
2026-08-20,22000,2026-09-10,put,regular,480,1.3418,21,1.0
2026-08-20,23000,2026-09-10,put,regular,272,1.3561,21,2.0
2026-08-20,24000,2026-09-10,put,regular,135,1.3033,21,2.0
2026-08-20,25000,2026-09-10,put,regular,3958,1.2526,21,2.0
2026-08-20,26000,2026-09-10,put,regular,186,1.2039,21,2.0
2026-08-20,27000,2026-09-10,put,regular,185,1.1947,21,3.0
2026-08-20,27250,2026-09-10,put,regular,11,1.1456,21,2.0
2026-08-20,27500,2026-09-10,put,regular,21,1.1995,21,4.0
2026-08-20,27750,2026-09-10,put,regular,8,1.1877,21,4.0
2026-08-20,28000,2026-09-10,put,regular,68,1.1759,21,4.0
2026-08-20,28250,2026-09-10,put,regular,1,1.1368,21,3.0
2026-08-20,28500,2026-09-10,put,regular,8,1.1256,21,3.0
2026-08-20,28750,2026-09-10,put,regular,66,1.1414,21,4.0
2026-08-20,29000,2026-09-10,put,regular,59,1.152,21,5.0
2026-08-20,29250,2026-09-10,put,regular,3,1.1188,21,4.0
2026-08-20,29500,2026-09-10,put,regular,32,1.1477,21,6.0
2026-08-20,29750,2026-09-10,put,regular,14,1.1362,21,6.0
2026-08-20,30000,2026-09-10,put,regular,6358,1.1249,21,6.0
2026-08-20,30500,2026-09-10,put,regular,86,1.1026,21,6.0
2026-08-20,30750,2026-09-10,put,regular,4,1.0916,21,6.0
2026-08-20,31000,2026-09-10,put,regular,242,1.0806,21,6.0
2026-08-20,31250,2026-09-10,put,regular,204000,1.0698,21,6.0
2026-08-20,31500,2026-09-10,put,regular,19,1.0875,21,8.0
2026-08-20,31750,2026-09-10,put,regular,13,1.0632,21,7.0
2026-08-20,32000,2026-09-10,put,regular,57,1.0657,21,8.0
2026-08-20,32250,2026-09-10,put,regular,5,1.0418,21,7.0
2026-08-20,32500,2026-09-10,put,regular,32,1.0442,21,8.0
2026-08-20,32750,2026-09-10,put,regular,3,1.0336,21,8.0
2026-08-20,33000,2026-09-10,put,regular,488,1.0347,21,9.0
2026-08-20,33250,2026-09-10,put,regular,1,1.0126,21,8.0
2026-08-20,33500,2026-09-10,put,regular,8,1.0136,21,9.0
2026-08-20,33750,2026-09-10,put,regular,6,1.0136,21,10.0
2026-08-20,34000,2026-09-10,put,regular,166,1.0127,21,11.0
2026-08-20,34250,2026-09-10,put,regular,4,1.0022,21,11.0
2026-08-20,34500,2026-09-10,put,regular,22,1.0006,21,12.0
2026-08-20,34750,2026-09-10,put,regular,69,0.9902,21,12.0
2026-08-20,35000,2026-09-10,put,regular,3836,0.988,21,13.0
2026-08-20,35250,2026-09-10,put,regular,2,0.9777,21,13.0
2026-08-20,35500,2026-09-10,put,regular,14,0.9749,21,14.0
