date,strike,expiry,type,product,oi,iv,days_to_expiry,settlement
2026-08-17,20000,2026-09-10,put,regular,1421,1.4094,24,1.0
2026-08-17,21000,2026-09-10,put,regular,252,1.3554,24,1.0
2026-08-17,22000,2026-09-10,put,regular,393,1.304,24,1.0
2026-08-17,23000,2026-09-10,put,regular,137,1.2548,24,1.0
2026-08-17,24000,2026-09-10,put,regular,27,1.2078,24,1.0
2026-08-17,25000,2026-09-10,put,regular,3896,1.1627,24,1.0
2026-08-17,26000,2026-09-10,put,regular,156,1.1194,24,1.0
2026-08-17,27000,2026-09-10,put,regular,17,1.0778,24,1.0
2026-08-17,27500,2026-09-10,put,regular,6,1.0575,24,1.0
2026-08-17,28000,2026-09-10,put,regular,31,1.0376,24,1.0
2026-08-17,28500,2026-09-10,put,regular,3,1.0181,24,1.0
2026-08-17,28750,2026-09-10,put,regular,65,1.0085,24,1.0
2026-08-17,29000,2026-09-10,put,regular,54,1.0511,24,2.0
2026-08-17,29500,2026-09-10,put,regular,6,1.0314,24,2.0
2026-08-17,29750,2026-09-10,put,regular,1,0.9707,24,1.0
2026-08-17,30000,2026-09-10,put,regular,6514,1.0119,24,2.0
2026-08-17,30500,2026-09-10,put,regular,86,0.9928,24,2.0
2026-08-17,30750,2026-09-10,put,regular,2,0.9343,24,1.0
2026-08-17,31000,2026-09-10,put,regular,209,0.974,24,2.0
2026-08-17,31500,2026-09-10,put,regular,157,0.9554,24,2.0
2026-08-17,32000,2026-09-10,put,regular,96,0.9372,24,2.0
2026-08-17,33000,2026-09-10,put,regular,391,0.9311,24,3.0
2026-08-17,33250,2026-09-10,put,regular,1,0.8928,24,2.0
2026-08-17,33500,2026-09-10,put,regular,1,0.8841,24,2.0
2026-08-17,33750,2026-09-10,put,regular,3,0.8755,24,2.0
2026-08-17,34000,2026-09-10,put,regular,71,0.9173,24,4.0
2026-08-17,34250,2026-09-10,put,regular,1,0.9261,24,5.0
2026-08-17,34750,2026-09-10,put,regular,69,0.8417,24,2.0
2026-08-17,35000,2026-09-10,put,regular,2885,0.8992,24,5.0
2026-08-17,35500,2026-09-10,put,regular,2,0.8646,24,4.0
2026-08-17,35750,2026-09-10,put,regular,50,0.8728,24,5.0
2026-08-17,36000,2026-09-10,put,regular,63,0.8642,24,5.0
2026-08-17,36500,2026-09-10,put,regular,4,0.861,24,6.0
2026-08-17,36750,2026-09-10,put,regular,56,0.8524,24,6.0
2026-08-17,37000,2026-09-10,put,regular,569,0.8559,24,7.0
2026-08-17,37500,2026-09-10,put,regular,2,0.8387,24,7.0
2026-08-17,37750,2026-09-10,put,regular,1,0.8408,24,8.0
2026-08-17,38000,2026-09-10,put,regular,906,0.8417,24,9.0
2026-08-17,38500,2026-09-10,put,regular,230,0.8246,24,9.0
2026-08-17,38750,2026-09-10,put,regular,1,0.8161,24,9.0
2026-08-17,39000,2026-09-10,put,regular,272,0.8161,24,10.0
2026-08-17,39250,2026-09-10,put,regular,165,0.8077,24,10.0
2026-08-17,39500,2026-09-10,put,regular,339,0.7993,24,10.0
2026-08-17,39750,2026-09-10,put,regular,36000,0.7909,24,10.0
2026-08-17,40000,2026-09-10,put,regular,4709,0.7972,24,12.0
2026-08-17,40250,2026-09-10,put,regular,1,0.7888,24,12.0
2026-08-17,40500,2026-09-10,put,regular,177,0.7805,24,12.0
2026-08-17,40750,2026-09-10,put,regular,42,0.7786,24,13.0
2026-08-17,41000,2026-09-10,put,regular,895,0.7703,24,13.0
2026-08-17,41250,2026-09-10,put,regular,1,0.7681,24,14.0
2026-08-17,41500,2026-09-10,put,regular,22,0.7598,24,14.0
2026-08-17,42000,2026-09-10,put,regular,1985,0.7489,24,15.0
2026-08-17,42250,2026-09-10,put,regular,21,0.7459,24,16.0
2026-08-17,42500,2026-09-10,put,regular,29,0.7427,24,17.0
2026-08-17,42750,2026-09-10,put,regular,17,0.7345,24,17.0
2026-08-17,43000,2026-09-10,put,regular,999,0.7309,24,18.0
2026-08-17,43250,2026-09-10,put,regular,60,0.7272,24,19.0
2026-08-17,43500,2026-09-10,put,regular,782,0.7232,24,20.0
2026-08-17,43750,2026-09-10,put,regular,14,0.7151,24,20.0
2026-08-17,44000,2026-09-10,put,regular,1434,0.711,24,21.0
2026-08-17,44250,2026-09-10,put,regular,31,0.7067,24,22.0
2026-08-17,44500,2026-09-10,put,regular,129,0.7022,24,23.0
2026-08-17,44750,2026-09-10,put,regular,14,0.6941,24,23.0
2026-08-17,45000,2026-09-10,put,regular,2412,0.6895,24,24.0
2026-08-17,45250,2026-09-10,put,regular,105,0.6815,24,24.0
